case,model,step,n_fixed,n_fixed_wallband,n_fixed_outer,n_moved,Eddy_Viscosity_band_scale,Eddy_Viscosity_band_rms_rel,Eddy_Viscosity_band_max_rel,Eddy_Viscosity_outer_scale,Eddy_Viscosity_outer_rms_rel,Eddy_Viscosity_outer_max_rel,Turb_Kin_Energy_band_scale,Turb_Kin_Energy_band_rms_rel,Turb_Kin_Energy_band_max_rel,Turb_Kin_Energy_outer_scale,Turb_Kin_Energy_outer_rms_rel,Turb_Kin_Energy_outer_max_rel,Omega_band_scale,Omega_band_rms_rel,Omega_band_max_rel,Omega_outer_scale,Omega_outer_rms_rel,Omega_outer_max_rel
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,315,10669,8590,2079,12602,7.8971e-06,3.570e-03,1.123e-01,1.7460e-06,3.094e-04,8.739e-03,2.0585e-04,7.213e-04,1.110e-02,1.3563e-06,7.951e-06,1.889e-04,5.4367e+05,3.826e-06,1.035e-04,8.8179e+00,2.755e-07,6.054e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,320,10669,8590,2079,12602,7.8971e-06,3.407e-03,6.558e-02,1.7460e-06,2.799e-04,9.219e-03,2.0585e-04,9.464e-04,1.495e-02,1.3563e-06,6.925e-06,1.983e-04,5.4367e+05,3.478e-06,5.902e-05,8.8179e+00,2.384e-07,5.605e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,325,10669,8590,2079,12602,7.8971e-06,4.107e-03,9.119e-02,1.7460e-06,2.980e-04,9.521e-03,2.0585e-04,1.314e-03,1.522e-02,1.3563e-06,7.505e-06,2.055e-04,5.4367e+05,3.577e-06,7.208e-05,8.8179e+00,2.587e-07,5.946e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,330,10669,8590,2079,12602,7.8971e-06,3.148e-03,8.409e-02,1.7460e-06,3.018e-04,6.345e-03,2.0585e-04,8.509e-04,9.028e-03,1.3563e-06,7.681e-06,1.527e-04,5.4367e+05,3.501e-06,8.108e-05,8.8179e+00,2.735e-07,5.237e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,335,10669,8590,2079,12602,7.8971e-06,3.777e-03,8.546e-02,1.7460e-06,2.862e-04,6.170e-03,2.0585e-04,9.202e-04,9.737e-03,1.3563e-06,7.315e-06,1.541e-04,5.4367e+05,3.633e-06,5.461e-05,8.8179e+00,2.562e-07,5.185e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,340,10669,8590,2079,12602,7.8971e-06,3.103e-03,8.929e-02,1.7460e-06,3.152e-04,7.064e-03,2.0585e-04,9.015e-04,9.154e-03,1.3563e-06,8.120e-06,1.756e-04,5.4367e+05,4.504e-06,2.118e-04,8.8179e+00,2.831e-07,5.799e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,345,10669,8590,2079,12602,7.8971e-06,3.385e-03,6.010e-02,1.7460e-06,2.898e-04,6.690e-03,2.0585e-04,9.157e-04,9.686e-03,1.3563e-06,7.639e-06,1.664e-04,5.4367e+05,5.296e-06,2.864e-04,8.8179e+00,2.658e-07,5.510e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,350,10669,8590,2079,12602,7.8971e-06,3.243e-03,6.603e-02,1.7460e-06,2.917e-04,7.901e-03,2.0585e-04,8.036e-04,6.928e-03,1.3563e-06,7.556e-06,1.965e-04,5.4367e+05,5.503e-06,3.135e-04,8.8179e+00,2.702e-07,6.483e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,355,10669,8590,2079,12602,7.8971e-06,3.624e-03,9.258e-02,1.7460e-06,2.798e-04,7.676e-03,2.0585e-04,7.586e-04,1.090e-02,1.3563e-06,7.322e-06,1.890e-04,5.4367e+05,5.732e-06,3.206e-04,8.8179e+00,2.613e-07,5.976e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,360,10669,8590,2079,12602,7.8971e-06,2.780e-03,5.342e-02,1.7460e-06,2.771e-04,6.340e-03,2.0585e-04,9.584e-04,8.874e-03,1.3563e-06,7.507e-06,1.601e-04,5.4367e+05,3.729e-06,9.149e-05,8.8179e+00,2.689e-07,5.367e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,365,10669,8590,2079,12602,7.8971e-06,2.531e-03,4.843e-02,1.7460e-06,3.150e-04,7.674e-03,2.0585e-04,8.457e-04,9.459e-03,1.3563e-06,8.424e-06,1.788e-04,5.4367e+05,3.466e-06,6.112e-05,8.8179e+00,2.939e-07,5.953e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,370,10669,8590,2079,12602,7.8971e-06,2.219e-03,6.263e-02,1.7460e-06,3.232e-04,7.479e-03,2.0585e-04,6.753e-04,7.769e-03,1.3563e-06,8.571e-06,1.849e-04,5.4367e+05,4.901e-06,2.752e-04,8.8179e+00,2.987e-07,5.958e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,375,10669,8590,2079,12602,7.8971e-06,3.204e-03,8.978e-02,1.7460e-06,3.230e-04,7.011e-03,2.0585e-04,9.939e-04,9.961e-03,1.3563e-06,8.737e-06,1.766e-04,5.4367e+05,4.710e-06,2.529e-04,8.8179e+00,2.991e-07,5.711e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,380,10669,8590,2079,12602,7.8971e-06,2.331e-03,5.975e-02,1.7460e-06,3.863e-04,9.235e-03,2.0585e-04,7.435e-04,5.550e-03,1.3563e-06,1.025e-05,2.562e-04,5.4367e+05,4.065e-06,1.622e-04,8.8179e+00,3.475e-07,8.323e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,385,10669,8590,2079,12602,7.8971e-06,2.775e-03,9.175e-02,1.7460e-06,3.663e-04,9.156e-03,2.0585e-04,7.105e-04,9.117e-03,1.3563e-06,9.540e-06,2.200e-04,5.4367e+05,4.317e-06,2.009e-04,8.8179e+00,3.204e-07,7.076e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,390,10669,8590,2079,12602,7.8971e-06,2.199e-03,5.218e-02,1.7460e-06,3.534e-04,8.357e-03,2.0585e-04,5.805e-04,4.351e-03,1.3563e-06,9.093e-06,1.937e-04,5.4367e+05,3.912e-06,1.299e-04,8.8179e+00,3.061e-07,6.140e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,395,10669,8590,2079,12602,7.8971e-06,3.042e-03,6.666e-02,1.7460e-06,3.378e-04,8.758e-03,2.0585e-04,5.951e-04,5.818e-03,1.3563e-06,8.572e-06,1.896e-04,5.4367e+05,3.226e-06,5.969e-05,8.8179e+00,2.907e-07,5.615e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,5,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,10,10669,8590,2079,12602,7.8971e-06,1.991e-03,5.633e-02,1.7460e-06,8.150e-05,2.161e-03,2.0585e-04,1.520e-04,3.106e-03,1.3563e-06,2.182e-06,5.304e-05,5.4367e+05,1.097e-06,3.388e-05,8.8179e+00,8.383e-08,1.687e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,15,10669,8590,2079,12602,7.8971e-06,3.451e-03,7.188e-02,1.7460e-06,8.458e-05,2.290e-03,2.0585e-04,7.727e-04,8.090e-03,1.3563e-06,2.613e-06,8.259e-05,5.4367e+05,2.268e-06,1.087e-04,8.8179e+00,9.812e-08,2.705e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,20,10669,8590,2079,12602,7.8971e-06,2.907e-03,4.970e-02,1.7460e-06,8.437e-05,2.363e-03,2.0585e-04,7.798e-04,9.196e-03,1.3563e-06,2.484e-06,8.792e-05,5.4367e+05,3.130e-06,1.847e-04,8.8179e+00,1.026e-07,2.403e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,25,10669,8590,2079,12602,7.8971e-06,2.366e-03,7.754e-02,1.7460e-06,7.635e-05,1.774e-03,2.0585e-04,8.610e-04,1.105e-02,1.3563e-06,2.180e-06,5.464e-05,5.4367e+05,4.003e-06,2.464e-04,8.8179e+00,1.005e-07,1.674e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,30,10669,8590,2079,12602,7.8971e-06,2.302e-03,7.124e-02,1.7460e-06,1.131e-04,2.415e-03,2.0585e-04,6.423e-04,4.967e-03,1.3563e-06,2.896e-06,7.368e-05,5.4367e+05,3.394e-06,1.602e-04,8.8179e+00,1.343e-07,2.339e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,35,10669,8590,2079,12602,7.8971e-06,2.714e-03,8.037e-02,1.7460e-06,1.115e-04,2.488e-03,2.0585e-04,7.089e-04,7.791e-03,1.3563e-06,3.089e-06,8.232e-05,5.4367e+05,3.077e-06,8.827e-05,8.8179e+00,1.359e-07,2.616e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,40,10669,8590,2079,12602,7.8971e-06,3.209e-03,9.805e-02,1.7460e-06,1.567e-04,3.830e-03,2.0585e-04,6.933e-04,8.476e-03,1.3563e-06,3.871e-06,1.009e-04,5.4367e+05,3.202e-06,8.567e-05,8.8179e+00,1.556e-07,3.003e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,45,10669,8590,2079,12602,7.8971e-06,3.373e-03,8.346e-02,1.7460e-06,1.382e-04,3.518e-03,2.0585e-04,9.300e-04,1.200e-02,1.3563e-06,3.446e-06,8.685e-05,5.4367e+05,3.672e-06,9.123e-05,8.8179e+00,1.405e-07,2.800e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,50,10669,8590,2079,12602,7.8971e-06,2.925e-03,7.197e-02,1.7460e-06,1.540e-04,4.482e-03,2.0585e-04,7.578e-04,8.229e-03,1.3563e-06,4.102e-06,1.100e-04,5.4367e+05,4.133e-06,1.158e-04,8.8179e+00,1.606e-07,3.448e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,55,10669,8590,2079,12602,7.8971e-06,3.346e-03,9.915e-02,1.7460e-06,1.420e-04,4.032e-03,2.0585e-04,7.399e-04,8.740e-03,1.3563e-06,3.860e-06,9.747e-05,5.4367e+05,4.283e-06,1.147e-04,8.8179e+00,1.529e-07,3.195e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,60,10669,8590,2079,12602,7.8971e-06,2.782e-03,8.295e-02,1.7460e-06,1.257e-04,2.711e-03,2.0585e-04,7.345e-04,8.590e-03,1.3563e-06,3.629e-06,9.560e-05,5.4367e+05,5.713e-06,2.884e-04,8.8179e+00,1.532e-07,2.985e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,65,10669,8590,2079,12602,7.8971e-06,3.781e-03,7.529e-02,1.7460e-06,9.917e-05,2.695e-03,2.0585e-04,9.760e-04,2.035e-02,1.3563e-06,3.048e-06,9.860e-05,5.4367e+05,6.960e-06,4.347e-04,8.8179e+00,1.305e-07,3.168e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,70,10669,8590,2079,12602,7.8971e-06,3.256e-03,8.457e-02,1.7460e-06,1.402e-04,3.142e-03,2.0585e-04,9.730e-04,1.451e-02,1.3563e-06,3.477e-06,6.890e-05,5.4367e+05,5.781e-06,3.257e-04,8.8179e+00,1.522e-07,2.265e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,75,10669,8590,2079,12602,7.8971e-06,3.353e-03,7.313e-02,1.7460e-06,1.618e-04,3.918e-03,2.0585e-04,1.017e-03,1.505e-02,1.3563e-06,4.152e-06,8.554e-05,5.4367e+05,4.824e-06,2.246e-04,8.8179e+00,1.593e-07,2.713e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,80,10669,8590,2079,12602,7.8971e-06,3.308e-03,6.549e-02,1.7460e-06,1.759e-04,3.454e-03,2.0585e-04,1.453e-03,1.401e-02,1.3563e-06,5.149e-06,1.293e-04,5.4367e+05,3.811e-06,6.645e-05,8.8179e+00,1.920e-07,4.344e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,85,10669,8590,2079,12602,7.8971e-06,4.317e-03,1.162e-01,1.7460e-06,1.758e-04,3.644e-03,2.0585e-04,1.118e-03,1.124e-02,1.3563e-06,5.126e-06,1.322e-04,5.4367e+05,3.540e-06,6.380e-05,8.8179e+00,1.883e-07,4.489e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,90,10669,8590,2079,12602,7.8971e-06,3.845e-03,1.076e-01,1.7460e-06,1.650e-04,4.802e-03,2.0585e-04,7.946e-04,8.178e-03,1.3563e-06,4.380e-06,1.009e-04,5.4367e+05,4.162e-06,1.643e-04,8.8179e+00,1.771e-07,3.486e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,95,10669,8590,2079,12602,7.8971e-06,4.090e-03,1.222e-01,1.7460e-06,1.626e-04,3.565e-03,2.0585e-04,1.037e-03,1.179e-02,1.3563e-06,4.573e-06,9.912e-05,5.4367e+05,3.888e-06,5.652e-05,8.8179e+00,1.814e-07,3.126e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,100,10669,8590,2079,12602,7.8971e-06,3.861e-03,8.832e-02,1.7460e-06,1.863e-04,4.311e-03,2.0585e-04,1.277e-03,1.070e-02,1.3563e-06,5.682e-06,1.591e-04,5.4367e+05,4.254e-06,1.231e-04,8.8179e+00,2.237e-07,5.211e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,105,10669,8590,2079,12602,7.8971e-06,3.944e-03,1.245e-01,1.7460e-06,2.062e-04,4.296e-03,2.0585e-04,1.192e-03,2.156e-02,1.3563e-06,6.161e-06,1.580e-04,5.4367e+05,4.762e-06,1.988e-04,8.8179e+00,2.286e-07,5.140e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,110,10669,8590,2079,12602,7.8971e-06,2.929e-03,6.659e-02,1.7460e-06,2.304e-04,5.988e-03,2.0585e-04,1.059e-03,1.280e-02,1.3563e-06,6.121e-06,1.491e-04,5.4367e+05,4.988e-06,2.330e-04,8.8179e+00,2.297e-07,4.956e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,115,10669,8590,2079,12602,7.8971e-06,6.168e-03,1.939e-01,1.7460e-06,2.041e-04,4.839e-03,2.0585e-04,4.646e-03,2.844e-01,1.3563e-06,5.685e-06,1.299e-04,5.4367e+05,1.030e-05,5.642e-04,8.8179e+00,2.168e-07,4.415e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,120,10669,8590,2079,12602,7.8971e-06,1.139e-02,2.620e-01,1.7460e-06,2.070e-04,5.731e-03,2.0585e-04,5.004e-03,1.239e-01,1.3563e-06,6.432e-06,1.885e-04,5.4367e+05,4.716e-06,1.068e-04,8.8179e+00,2.468e-07,6.516e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,125,10669,8590,2079,12602,7.8971e-06,1.003e-02,1.516e-01,1.7460e-06,1.945e-04,4.939e-03,2.0585e-04,4.321e-03,4.945e-02,1.3563e-06,6.072e-06,1.615e-04,5.4367e+05,4.028e-06,5.725e-05,8.8179e+00,2.372e-07,5.518e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,130,10669,8590,2079,12602,7.8971e-06,5.478e-03,6.902e-02,1.7460e-06,1.756e-04,3.889e-03,2.0585e-04,4.593e-03,3.705e-02,1.3563e-06,5.384e-06,1.256e-04,5.4367e+05,9.128e-06,5.963e-04,8.8179e+00,2.184e-07,4.174e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,135,10669,8590,2079,12602,7.8971e-06,2.556e-03,8.571e-02,1.7460e-06,1.746e-04,3.588e-03,2.0585e-04,1.013e-03,7.721e-03,1.3563e-06,5.188e-06,1.095e-04,5.4367e+05,5.831e-06,2.936e-04,8.8179e+00,2.034e-07,3.776e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,140,10669,8590,2079,12602,7.8971e-06,2.138e-03,6.004e-02,1.7460e-06,2.302e-04,7.128e-03,2.0585e-04,6.785e-04,6.413e-03,1.3563e-06,6.124e-06,1.769e-04,5.4367e+05,7.059e-06,4.318e-04,8.8179e+00,2.354e-07,5.797e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,145,10669,8590,2079,12602,7.8971e-06,3.532e-03,1.006e-01,1.7460e-06,2.171e-04,6.831e-03,2.0585e-04,8.123e-04,1.166e-02,1.3563e-06,5.642e-06,1.674e-04,5.4367e+05,6.337e-06,3.742e-04,8.8179e+00,2.103e-07,5.187e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,150,10669,8590,2079,12602,7.8971e-06,3.206e-03,8.765e-02,1.7460e-06,1.800e-04,4.206e-03,2.0585e-04,6.472e-04,6.834e-03,1.3563e-06,4.906e-06,1.010e-04,5.4367e+05,3.966e-06,5.897e-05,8.8179e+00,1.958e-07,3.561e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,155,10669,8590,2079,12602,7.8971e-06,3.658e-03,1.067e-01,1.7460e-06,1.829e-04,3.695e-03,2.0585e-04,9.015e-04,9.400e-03,1.3563e-06,4.847e-06,8.816e-05,5.4367e+05,3.941e-06,8.400e-05,8.8179e+00,1.834e-07,3.214e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,160,10669,8590,2079,12602,7.8971e-06,3.276e-03,1.010e-01,1.7460e-06,1.963e-04,3.757e-03,2.0585e-04,9.465e-04,7.781e-03,1.3563e-06,4.911e-06,9.025e-05,5.4367e+05,4.058e-06,1.061e-04,8.8179e+00,1.905e-07,3.343e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,165,10669,8590,2079,12602,7.8971e-06,3.123e-03,8.108e-02,1.7460e-06,1.769e-04,3.651e-03,2.0585e-04,8.299e-04,8.059e-03,1.3563e-06,4.794e-06,1.045e-04,5.4367e+05,4.183e-06,1.513e-04,8.8179e+00,1.925e-07,3.937e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,170,10669,8590,2079,12602,7.8971e-06,2.903e-03,6.751e-02,1.7460e-06,2.180e-04,4.758e-03,2.0585e-04,6.831e-04,6.581e-03,1.3563e-06,5.709e-06,1.109e-04,5.4367e+05,3.525e-06,5.392e-05,8.8179e+00,2.308e-07,3.838e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,175,10669,8590,2079,12602,7.8971e-06,3.858e-03,8.970e-02,1.7460e-06,1.973e-04,3.972e-03,2.0585e-04,8.153e-04,1.032e-02,1.3563e-06,5.436e-06,9.040e-05,5.4367e+05,3.757e-06,6.611e-05,8.8179e+00,2.203e-07,3.432e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,180,10669,8590,2079,12602,7.8971e-06,3.332e-03,8.697e-02,1.7460e-06,2.294e-04,4.635e-03,2.0585e-04,6.344e-04,6.850e-03,1.3563e-06,6.760e-06,1.701e-04,5.4367e+05,4.419e-06,1.735e-04,8.8179e+00,2.618e-07,5.450e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,185,10669,8590,2079,12602,7.8971e-06,4.724e-03,1.006e-01,1.7460e-06,2.217e-04,4.279e-03,2.0585e-04,1.174e-03,1.591e-02,1.3563e-06,6.136e-06,1.224e-04,5.4367e+05,5.183e-06,2.494e-04,8.8179e+00,2.342e-07,3.727e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,190,10669,8590,2079,12602,7.8971e-06,3.957e-03,8.022e-02,1.7460e-06,2.043e-04,4.381e-03,2.0585e-04,1.103e-03,1.515e-02,1.3563e-06,5.565e-06,1.287e-04,5.4367e+05,3.630e-06,5.426e-05,8.8179e+00,2.181e-07,4.224e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,195,10669,8590,2079,12602,7.8971e-06,3.153e-03,5.314e-02,1.7460e-06,2.354e-04,4.728e-03,2.0585e-04,1.066e-03,1.180e-02,1.3563e-06,6.379e-06,1.309e-04,5.4367e+05,3.969e-06,1.090e-04,8.8179e+00,2.332e-07,4.261e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,200,10669,8590,2079,12602,7.8971e-06,3.064e-03,7.830e-02,1.7460e-06,2.895e-04,5.748e-03,2.0585e-04,1.001e-03,1.053e-02,1.3563e-06,7.936e-06,1.571e-04,5.4367e+05,3.946e-06,8.335e-05,8.8179e+00,2.762e-07,4.895e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,205,10669,8590,2079,12602,7.8971e-06,4.224e-03,8.985e-02,1.7460e-06,2.955e-04,6.143e-03,2.0585e-04,9.547e-04,1.681e-02,1.3563e-06,8.124e-06,1.688e-04,5.4367e+05,3.756e-06,7.452e-05,8.8179e+00,2.799e-07,5.292e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,210,10669,8590,2079,12602,7.8971e-06,3.402e-03,7.609e-02,1.7460e-06,2.759e-04,5.756e-03,2.0585e-04,1.128e-03,1.107e-02,1.3563e-06,7.047e-06,1.578e-04,5.4367e+05,3.939e-06,1.099e-04,8.8179e+00,2.537e-07,4.892e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,215,10669,8590,2079,12602,7.8971e-06,3.826e-03,8.730e-02,1.7460e-06,2.676e-04,5.401e-03,2.0585e-04,1.161e-03,1.120e-02,1.3563e-06,6.913e-06,1.485e-04,5.4367e+05,4.354e-06,1.681e-04,8.8179e+00,2.416e-07,4.731e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,220,10669,8590,2079,12602,7.8971e-06,2.801e-03,6.160e-02,1.7460e-06,2.724e-04,5.619e-03,2.0585e-04,8.481e-04,1.130e-02,1.3563e-06,7.527e-06,1.555e-04,5.4367e+05,3.857e-06,6.892e-05,8.8179e+00,2.574e-07,4.751e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,225,10669,8590,2079,12602,7.8971e-06,2.983e-03,7.970e-02,1.7460e-06,2.697e-04,5.947e-03,2.0585e-04,7.795e-04,9.692e-03,1.3563e-06,7.254e-06,1.502e-04,5.4367e+05,4.041e-06,8.909e-05,8.8179e+00,2.463e-07,4.793e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,230,10669,8590,2079,12602,7.8971e-06,2.700e-03,8.625e-02,1.7460e-06,2.677e-04,5.891e-03,2.0585e-04,1.015e-03,1.339e-02,1.3563e-06,6.954e-06,1.679e-04,5.4367e+05,4.185e-06,8.932e-05,8.8179e+00,2.413e-07,5.356e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,235,10669,8590,2079,12602,7.8971e-06,2.853e-03,5.591e-02,1.7460e-06,2.635e-04,6.481e-03,2.0585e-04,8.526e-04,9.052e-03,1.3563e-06,6.750e-06,1.682e-04,5.4367e+05,4.144e-06,7.863e-05,8.8179e+00,2.321e-07,5.297e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,240,10669,8590,2079,12602,7.8971e-06,2.892e-03,6.917e-02,1.7460e-06,2.863e-04,7.265e-03,2.0585e-04,6.344e-04,5.950e-03,1.3563e-06,7.401e-06,2.047e-04,5.4367e+05,4.715e-06,1.660e-04,8.8179e+00,2.574e-07,6.547e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,245,10669,8590,2079,12602,7.8971e-06,3.154e-03,8.735e-02,1.7460e-06,2.699e-04,7.372e-03,2.0585e-04,7.498e-04,9.506e-03,1.3563e-06,6.851e-06,1.555e-04,5.4367e+05,5.017e-06,2.349e-04,8.8179e+00,2.342e-07,4.767e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,250,10669,8590,2079,12602,7.8971e-06,1.985e-03,5.176e-02,1.7460e-06,2.810e-04,7.361e-03,2.0585e-04,7.308e-04,5.987e-03,1.3563e-06,7.423e-06,1.820e-04,5.4367e+05,4.042e-06,8.768e-05,8.8179e+00,2.553e-07,6.396e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,255,10669,8590,2079,12602,7.8971e-06,2.236e-03,5.567e-02,1.7460e-06,2.745e-04,7.328e-03,2.0585e-04,7.572e-04,6.016e-03,1.3563e-06,7.535e-06,2.152e-04,5.4367e+05,4.157e-06,8.783e-05,8.8179e+00,2.626e-07,7.619e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,260,10669,8590,2079,12602,7.8971e-06,2.165e-03,9.471e-02,1.7460e-06,2.570e-04,6.633e-03,2.0585e-04,7.070e-04,6.161e-03,1.3563e-06,7.077e-06,2.066e-04,5.4367e+05,4.283e-06,1.220e-04,8.8179e+00,2.546e-07,7.143e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,265,10669,8590,2079,12602,7.8971e-06,3.299e-03,1.639e-01,1.7460e-06,2.629e-04,6.392e-03,2.0585e-04,1.057e-03,2.111e-02,1.3563e-06,7.249e-06,1.997e-04,5.4367e+05,4.093e-06,5.966e-05,8.8179e+00,2.590e-07,6.936e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,270,10669,8590,2079,12602,7.8971e-06,2.763e-03,5.411e-02,1.7460e-06,2.721e-04,7.305e-03,2.0585e-04,8.967e-04,7.405e-03,1.3563e-06,7.348e-06,1.780e-04,5.4367e+05,4.169e-06,1.186e-04,8.8179e+00,2.692e-07,6.336e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,275,10669,8590,2079,12602,7.8971e-06,3.562e-03,8.780e-02,1.7460e-06,2.671e-04,6.427e-03,2.0585e-04,8.445e-04,9.116e-03,1.3563e-06,7.415e-06,1.789e-04,5.4367e+05,4.090e-06,1.272e-04,8.8179e+00,2.703e-07,6.285e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,280,10669,8590,2079,12602,7.8971e-06,3.525e-03,1.188e-01,1.7460e-06,2.648e-04,6.459e-03,2.0585e-04,8.694e-04,9.007e-03,1.3563e-06,7.113e-06,1.475e-04,5.4367e+05,3.773e-06,7.322e-05,8.8179e+00,2.621e-07,5.154e-06
