case,model,step,n_fixed,n_fixed_wallband,n_fixed_outer,n_moved,Eddy_Viscosity_band_scale,Eddy_Viscosity_band_rms_rel,Eddy_Viscosity_band_max_rel,Eddy_Viscosity_outer_scale,Eddy_Viscosity_outer_rms_rel,Eddy_Viscosity_outer_max_rel,Nu_Tilde_band_scale,Nu_Tilde_band_rms_rel,Nu_Tilde_band_max_rel,Nu_Tilde_outer_scale,Nu_Tilde_outer_rms_rel,Nu_Tilde_outer_max_rel
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,200,14275,12233,2042,15681,8.1688e-06,4.459e-03,3.266e-02,2.1745e-08,3.694e-04,8.924e-03,8.1703e-06,4.459e-03,3.262e-02,8.3543e-08,1.724e-04,4.839e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,205,14275,12233,2042,15681,8.1689e-06,4.407e-03,3.057e-02,2.1745e-08,3.352e-04,6.707e-03,8.1704e-06,4.408e-03,3.052e-02,8.3543e-08,1.551e-04,3.643e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,210,14275,12233,2042,15681,8.1689e-06,4.352e-03,2.979e-02,2.1745e-08,3.133e-04,6.104e-03,8.1704e-06,4.352e-03,2.977e-02,8.3543e-08,1.439e-04,3.200e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,215,14275,12233,2042,15681,8.1689e-06,4.316e-03,2.966e-02,2.1745e-08,2.990e-04,6.070e-03,8.1704e-06,4.317e-03,2.966e-02,8.3543e-08,1.401e-04,3.182e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,220,14275,12233,2042,15681,8.1690e-06,4.284e-03,2.877e-02,2.1745e-08,2.934e-04,6.119e-03,8.1705e-06,4.284e-03,2.879e-02,8.3543e-08,1.391e-04,3.208e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,225,14275,12233,2042,15681,8.1690e-06,4.234e-03,2.921e-02,2.1745e-08,2.895e-04,5.507e-03,8.1705e-06,4.234e-03,2.922e-02,8.3543e-08,1.325e-04,2.886e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,230,14275,12233,2042,15681,8.1691e-06,4.170e-03,2.912e-02,2.1745e-08,2.947e-04,5.285e-03,8.1705e-06,4.170e-03,2.915e-02,8.3543e-08,1.299e-04,2.540e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,235,14275,12233,2042,15681,8.1691e-06,4.157e-03,2.853e-02,2.1745e-08,2.905e-04,6.195e-03,8.1706e-06,4.158e-03,2.853e-02,8.3543e-08,1.284e-04,2.557e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,240,14275,12233,2042,15681,8.1691e-06,4.134e-03,2.964e-02,2.1745e-08,2.887e-04,6.540e-03,8.1706e-06,4.134e-03,2.973e-02,8.3543e-08,1.271e-04,2.497e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,245,14275,12233,2042,15681,8.1692e-06,4.035e-03,3.051e-02,2.1745e-08,2.675e-04,5.624e-03,8.1706e-06,4.035e-03,3.049e-02,8.3543e-08,1.174e-04,2.145e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,250,14275,12233,2042,15681,8.1692e-06,3.969e-03,2.950e-02,2.1745e-08,2.512e-04,4.692e-03,8.1707e-06,3.969e-03,2.939e-02,8.3543e-08,1.108e-04,1.789e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,255,14275,12233,2042,15681,8.1692e-06,3.963e-03,3.087e-02,2.1745e-08,2.404e-04,4.062e-03,8.1707e-06,3.964e-03,3.091e-02,8.3543e-08,1.093e-04,1.749e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,260,14275,12233,2042,15681,8.1693e-06,3.955e-03,3.055e-02,2.1745e-08,2.415e-04,4.215e-03,8.1707e-06,3.955e-03,3.041e-02,8.3543e-08,1.119e-04,2.294e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,265,14275,12233,2042,15681,8.1693e-06,3.944e-03,2.773e-02,2.1745e-08,2.451e-04,4.338e-03,8.1707e-06,3.944e-03,2.768e-02,8.3543e-08,1.148e-04,2.271e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,270,14275,12233,2042,15681,8.1693e-06,3.945e-03,2.896e-02,2.1745e-08,2.503e-04,5.665e-03,8.1708e-06,3.946e-03,2.916e-02,8.3543e-08,1.187e-04,2.969e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,275,14275,12233,2042,15681,8.1693e-06,3.953e-03,3.193e-02,2.1746e-08,2.641e-04,6.369e-03,8.1708e-06,3.953e-03,3.192e-02,8.3543e-08,1.224e-04,3.340e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,280,14275,12233,2042,15681,8.1694e-06,3.923e-03,3.031e-02,2.1746e-08,2.943e-04,7.001e-03,8.1708e-06,3.922e-03,3.031e-02,8.3543e-08,1.334e-04,3.673e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,285,14275,12233,2042,15681,8.1694e-06,3.894e-03,3.362e-02,2.1746e-08,3.151e-04,7.698e-03,8.1708e-06,3.895e-03,3.362e-02,8.3543e-08,1.440e-04,4.041e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,290,14275,12233,2042,15681,8.1694e-06,3.908e-03,3.130e-02,2.1746e-08,3.319e-04,8.288e-03,8.1708e-06,3.910e-03,3.126e-02,8.3543e-08,1.533e-04,4.353e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,295,14275,12233,2042,15681,8.1694e-06,3.966e-03,3.124e-02,2.1746e-08,3.352e-04,8.760e-03,8.1708e-06,3.968e-03,3.130e-02,8.3543e-08,1.557e-04,4.603e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,300,14275,12233,2042,15681,8.1694e-06,4.021e-03,3.388e-02,2.1746e-08,3.403e-04,8.999e-03,8.1708e-06,4.023e-03,3.398e-02,8.3543e-08,1.582e-04,4.729e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,305,14275,12233,2042,15681,8.1694e-06,4.077e-03,3.588e-02,2.1746e-08,3.376e-04,8.698e-03,8.1709e-06,4.079e-03,3.591e-02,8.3543e-08,1.567e-04,4.570e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,310,14275,12233,2042,15681,8.1694e-06,4.089e-03,3.436e-02,2.1746e-08,3.348e-04,8.351e-03,8.1709e-06,4.089e-03,3.441e-02,8.3543e-08,1.558e-04,4.386e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,315,14275,12233,2042,15681,8.1694e-06,4.047e-03,3.361e-02,2.1746e-08,3.269e-04,8.443e-03,8.1709e-06,4.047e-03,3.364e-02,8.3544e-08,1.561e-04,4.435e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,320,14275,12233,2042,15681,8.1695e-06,4.016e-03,3.285e-02,2.1746e-08,3.291e-04,8.192e-03,8.1709e-06,4.017e-03,3.285e-02,8.3544e-08,1.578e-04,4.302e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,325,14275,12233,2042,15681,8.1695e-06,4.004e-03,3.213e-02,2.1746e-08,3.338e-04,7.338e-03,8.1709e-06,4.005e-03,3.213e-02,8.3544e-08,1.596e-04,3.851e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,330,14275,12233,2042,15681,8.1695e-06,3.987e-03,3.206e-02,2.1746e-08,3.280e-04,6.292e-03,8.1709e-06,3.987e-03,3.208e-02,8.3544e-08,1.558e-04,3.299e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,335,14275,12233,2042,15681,8.1695e-06,3.981e-03,3.178e-02,2.1746e-08,2.990e-04,5.093e-03,8.1709e-06,3.982e-03,3.180e-02,8.3544e-08,1.385e-04,2.668e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,340,14275,12233,2042,15681,8.1695e-06,3.976e-03,3.226e-02,2.1746e-08,2.972e-04,5.209e-03,8.1709e-06,3.976e-03,3.230e-02,8.3544e-08,1.313e-04,2.274e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,345,14275,12233,2042,15681,8.1695e-06,3.973e-03,3.407e-02,2.1746e-08,3.009e-04,5.972e-03,8.1709e-06,3.974e-03,3.405e-02,8.3544e-08,1.308e-04,2.140e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,350,14275,12233,2042,15681,8.1695e-06,3.959e-03,3.108e-02,2.1746e-08,2.982e-04,6.021e-03,8.1709e-06,3.959e-03,3.095e-02,8.3544e-08,1.286e-04,1.982e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,355,14275,12233,2042,15681,8.1695e-06,3.944e-03,2.938e-02,2.1746e-08,2.900e-04,5.869e-03,8.1709e-06,3.944e-03,2.935e-02,8.3544e-08,1.242e-04,1.850e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,360,14275,12233,2042,15681,8.1695e-06,3.934e-03,2.799e-02,2.1746e-08,2.930e-04,6.685e-03,8.1709e-06,3.934e-03,2.802e-02,8.3544e-08,1.250e-04,2.108e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,365,14275,12233,2042,15681,8.1695e-06,3.919e-03,3.137e-02,2.1746e-08,2.910e-04,6.541e-03,8.1709e-06,3.919e-03,3.140e-02,8.3544e-08,1.231e-04,2.062e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,370,14275,12233,2042,15681,8.1695e-06,3.898e-03,2.994e-02,2.1746e-08,2.902e-04,6.364e-03,8.1709e-06,3.898e-03,3.000e-02,8.3544e-08,1.232e-04,2.117e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,375,14275,12233,2042,15681,8.1695e-06,3.892e-03,3.019e-02,2.1746e-08,2.859e-04,6.396e-03,8.1709e-06,3.892e-03,3.020e-02,8.3544e-08,1.219e-04,2.016e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,380,14275,12233,2042,15681,8.1695e-06,3.874e-03,2.831e-02,2.1746e-08,2.884e-04,6.420e-03,8.1709e-06,3.873e-03,2.840e-02,8.3544e-08,1.229e-04,2.024e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,385,14275,12233,2042,15681,8.1695e-06,3.852e-03,3.060e-02,2.1746e-08,2.966e-04,6.048e-03,8.1709e-06,3.852e-03,3.062e-02,8.3544e-08,1.267e-04,1.907e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,390,14275,12233,2042,15681,8.1695e-06,3.844e-03,3.192e-02,2.1746e-08,3.079e-04,5.833e-03,8.1709e-06,3.844e-03,3.189e-02,8.3544e-08,1.299e-04,2.225e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,395,14275,12233,2042,15681,8.1695e-06,3.838e-03,3.012e-02,2.1746e-08,3.265e-04,6.143e-03,8.1709e-06,3.838e-03,3.014e-02,8.3544e-08,1.310e-04,2.343e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,5,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7077e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7094e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,10,14275,12233,2042,15681,8.1682e-06,1.149e-04,4.188e-03,2.1745e-08,7.555e-06,1.947e-04,8.1699e-06,1.227e-04,4.466e-03,8.3543e-08,3.621e-06,1.063e-04
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,15,14275,12233,2042,15681,8.1682e-06,4.405e-04,1.185e-02,2.1745e-08,5.775e-05,1.424e-03,8.1699e-06,4.444e-04,1.191e-02,8.3543e-08,2.780e-05,7.462e-04
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,20,14275,12233,2042,15681,8.1682e-06,6.717e-04,1.179e-02,2.1745e-08,9.777e-05,2.429e-03,8.1699e-06,6.745e-04,1.165e-02,8.3543e-08,4.816e-05,1.265e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,25,14275,12233,2042,15681,8.1682e-06,9.066e-04,1.610e-02,2.1745e-08,1.126e-04,3.179e-03,8.1699e-06,9.100e-04,1.617e-02,8.3543e-08,5.999e-05,1.732e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,30,14275,12233,2042,15681,8.1682e-06,1.119e-03,1.780e-02,2.1745e-08,1.264e-04,3.279e-03,8.1698e-06,1.122e-03,1.768e-02,8.3543e-08,6.821e-05,1.786e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,35,14275,12233,2042,15681,8.1682e-06,1.349e-03,1.777e-02,2.1745e-08,1.107e-04,2.864e-03,8.1698e-06,1.353e-03,1.776e-02,8.3543e-08,6.088e-05,1.491e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,40,14275,12233,2042,15681,8.1682e-06,1.611e-03,2.116e-02,2.1745e-08,1.191e-04,2.715e-03,8.1698e-06,1.616e-03,2.133e-02,8.3543e-08,6.533e-05,1.444e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,45,14275,12233,2042,15681,8.1682e-06,1.895e-03,2.580e-02,2.1745e-08,1.268e-04,2.732e-03,8.1698e-06,1.900e-03,2.582e-02,8.3543e-08,6.435e-05,1.230e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,50,14275,12233,2042,15681,8.1682e-06,2.151e-03,2.495e-02,2.1745e-08,1.476e-04,4.320e-03,8.1698e-06,2.156e-03,2.480e-02,8.3543e-08,6.714e-05,1.358e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,55,14275,12233,2042,15681,8.1682e-06,2.420e-03,2.629e-02,2.1745e-08,1.677e-04,4.415e-03,8.1698e-06,2.425e-03,2.632e-02,8.3543e-08,7.089e-05,1.370e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,60,14275,12233,2042,15681,8.1682e-06,2.657e-03,2.803e-02,2.1745e-08,1.894e-04,5.532e-03,8.1698e-06,2.661e-03,2.816e-02,8.3543e-08,7.840e-05,1.716e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,65,14275,12233,2042,15681,8.1682e-06,2.847e-03,3.024e-02,2.1745e-08,1.838e-04,5.294e-03,8.1698e-06,2.851e-03,3.024e-02,8.3543e-08,8.089e-05,1.834e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,70,14275,12233,2042,15681,8.1682e-06,3.023e-03,2.770e-02,2.1745e-08,1.780e-04,4.884e-03,8.1698e-06,3.027e-03,2.754e-02,8.3543e-08,8.198e-05,2.135e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,75,14275,12233,2042,15681,8.1682e-06,3.211e-03,3.058e-02,2.1745e-08,1.667e-04,4.795e-03,8.1698e-06,3.215e-03,3.058e-02,8.3543e-08,7.280e-05,1.569e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,80,14275,12233,2042,15681,8.1682e-06,3.387e-03,2.887e-02,2.1745e-08,1.625e-04,4.827e-03,8.1698e-06,3.391e-03,2.883e-02,8.3543e-08,6.625e-05,1.497e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,85,14275,12233,2042,15681,8.1683e-06,3.535e-03,2.708e-02,2.1745e-08,1.507e-04,4.237e-03,8.1698e-06,3.539e-03,2.704e-02,8.3543e-08,6.195e-05,1.315e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,90,14275,12233,2042,15681,8.1683e-06,3.682e-03,2.692e-02,2.1745e-08,1.544e-04,3.902e-03,8.1698e-06,3.686e-03,2.708e-02,8.3543e-08,6.382e-05,1.407e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,95,14275,12233,2042,15681,8.1683e-06,3.862e-03,2.960e-02,2.1745e-08,1.913e-04,5.110e-03,8.1699e-06,3.867e-03,2.957e-02,8.3543e-08,7.869e-05,1.586e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,100,14275,12233,2042,15681,8.1683e-06,4.023e-03,2.837e-02,2.1745e-08,2.208e-04,5.505e-03,8.1699e-06,4.028e-03,2.841e-02,8.3543e-08,9.245e-05,1.742e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,105,14275,12233,2042,15681,8.1683e-06,4.182e-03,3.020e-02,2.1745e-08,1.788e-04,3.690e-03,8.1699e-06,4.186e-03,3.025e-02,8.3543e-08,7.626e-05,1.277e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,110,14275,12233,2042,15681,8.1683e-06,4.288e-03,3.261e-02,2.1745e-08,1.491e-04,3.298e-03,8.1699e-06,4.290e-03,3.269e-02,8.3543e-08,6.326e-05,1.098e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,115,14275,12233,2042,15681,8.1684e-06,4.300e-03,3.356e-02,2.1745e-08,1.476e-04,3.237e-03,8.1699e-06,4.302e-03,3.359e-02,8.3543e-08,5.894e-05,1.312e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,120,14275,12233,2042,15681,8.1684e-06,4.313e-03,3.289e-02,2.1745e-08,1.501e-04,3.643e-03,8.1699e-06,4.316e-03,3.287e-02,8.3543e-08,5.811e-05,1.477e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,125,14275,12233,2042,15681,8.1684e-06,4.376e-03,3.165e-02,2.1745e-08,1.358e-04,3.629e-03,8.1700e-06,4.379e-03,3.165e-02,8.3543e-08,5.501e-05,1.472e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,130,14275,12233,2042,15681,8.1684e-06,4.416e-03,3.086e-02,2.1745e-08,1.208e-04,3.417e-03,8.1700e-06,4.418e-03,3.088e-02,8.3543e-08,5.225e-05,1.385e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,135,14275,12233,2042,15681,8.1684e-06,4.383e-03,3.104e-02,2.1745e-08,1.213e-04,3.349e-03,8.1700e-06,4.384e-03,3.103e-02,8.3543e-08,5.659e-05,1.358e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,140,14275,12233,2042,15681,8.1685e-06,4.355e-03,3.060e-02,2.1745e-08,1.435e-04,3.217e-03,8.1700e-06,4.357e-03,3.066e-02,8.3543e-08,6.661e-05,1.577e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,145,14275,12233,2042,15681,8.1685e-06,4.367e-03,3.175e-02,2.1745e-08,1.559e-04,4.497e-03,8.1700e-06,4.369e-03,3.171e-02,8.3543e-08,7.201e-05,1.828e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,150,14275,12233,2042,15681,8.1685e-06,4.373e-03,3.108e-02,2.1745e-08,1.670e-04,5.309e-03,8.1700e-06,4.374e-03,3.103e-02,8.3543e-08,7.778e-05,2.088e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,155,14275,12233,2042,15681,8.1685e-06,4.356e-03,2.914e-02,2.1745e-08,1.752e-04,4.718e-03,8.1701e-06,4.357e-03,2.913e-02,8.3543e-08,8.703e-05,2.545e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,160,14275,12233,2042,15681,8.1686e-06,4.337e-03,2.953e-02,2.1745e-08,1.899e-04,4.393e-03,8.1701e-06,4.338e-03,2.955e-02,8.3543e-08,9.482e-05,2.670e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,165,14275,12233,2042,15681,8.1686e-06,4.343e-03,3.379e-02,2.1745e-08,1.708e-04,4.817e-03,8.1701e-06,4.344e-03,3.385e-02,8.3543e-08,7.865e-05,1.837e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,170,14275,12233,2042,15681,8.1686e-06,4.371e-03,3.530e-02,2.1745e-08,1.632e-04,5.034e-03,8.1702e-06,4.372e-03,3.527e-02,8.3543e-08,7.183e-05,1.911e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,175,14275,12233,2042,15681,8.1687e-06,4.375e-03,3.387e-02,2.1745e-08,1.578e-04,5.010e-03,8.1702e-06,4.375e-03,3.379e-02,8.3543e-08,7.152e-05,1.902e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,180,14275,12233,2042,15681,8.1687e-06,4.342e-03,3.281e-02,2.1745e-08,1.639e-04,5.164e-03,8.1702e-06,4.342e-03,3.283e-02,8.3543e-08,7.475e-05,1.960e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,185,14275,12233,2042,15681,8.1687e-06,4.310e-03,3.305e-02,2.1745e-08,1.783e-04,5.431e-03,8.1702e-06,4.310e-03,3.301e-02,8.3543e-08,7.870e-05,2.061e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,190,14275,12233,2042,15681,8.1688e-06,4.275e-03,3.167e-02,2.1745e-08,1.850e-04,5.463e-03,8.1703e-06,4.276e-03,3.163e-02,8.3543e-08,8.081e-05,2.074e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,195,14275,12233,2042,15681,8.1688e-06,4.230e-03,2.936e-02,2.1745e-08,1.794e-04,5.360e-03,8.1703e-06,4.230e-03,2.931e-02,8.3543e-08,8.106e-05,2.035e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,200,14275,12233,2042,15681,8.1688e-06,4.159e-03,2.755e-02,2.1745e-08,1.934e-04,5.472e-03,8.1703e-06,4.158e-03,2.753e-02,8.3543e-08,8.664e-05,2.077e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,205,14275,12233,2042,15681,8.1689e-06,4.072e-03,2.699e-02,2.1745e-08,1.779e-04,5.217e-03,8.1704e-06,4.071e-03,2.693e-02,8.3543e-08,7.914e-05,1.981e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,210,14275,12233,2042,15681,8.1689e-06,4.011e-03,2.692e-02,2.1745e-08,1.755e-04,4.810e-03,8.1704e-06,4.011e-03,2.694e-02,8.3543e-08,7.959e-05,1.826e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,215,14275,12233,2042,15681,8.1689e-06,3.999e-03,2.850e-02,2.1745e-08,1.867e-04,5.043e-03,8.1704e-06,4.000e-03,2.848e-02,8.3543e-08,8.630e-05,1.940e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,220,14275,12233,2042,15681,8.1690e-06,3.989e-03,2.792e-02,2.1745e-08,2.065e-04,5.277e-03,8.1705e-06,3.990e-03,2.794e-02,8.3543e-08,9.676e-05,2.584e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,225,14275,12233,2042,15681,8.1690e-06,3.962e-03,2.837e-02,2.1745e-08,2.218e-04,5.808e-03,8.1705e-06,3.962e-03,2.842e-02,8.3543e-08,1.067e-04,2.994e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,230,14275,12233,2042,15681,8.1691e-06,3.916e-03,2.752e-02,2.1745e-08,2.296e-04,6.031e-03,8.1705e-06,3.915e-03,2.732e-02,8.3543e-08,1.126e-04,3.122e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,235,14275,12233,2042,15681,8.1691e-06,3.882e-03,2.541e-02,2.1745e-08,2.122e-04,5.618e-03,8.1706e-06,3.882e-03,2.545e-02,8.3543e-08,1.038e-04,2.539e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,240,14275,12233,2042,15681,8.1691e-06,3.855e-03,2.607e-02,2.1745e-08,1.887e-04,4.827e-03,8.1706e-06,3.855e-03,2.610e-02,8.3543e-08,9.390e-05,1.947e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,245,14275,12233,2042,15681,8.1692e-06,3.811e-03,2.607e-02,2.1745e-08,1.382e-04,2.573e-03,8.1706e-06,3.811e-03,2.605e-02,8.3543e-08,7.476e-05,1.323e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,250,14275,12233,2042,15681,8.1692e-06,3.767e-03,2.587e-02,2.1745e-08,1.198e-04,1.922e-03,8.1707e-06,3.767e-03,2.588e-02,8.3543e-08,6.964e-05,1.364e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,255,14275,12233,2042,15681,8.1692e-06,3.718e-03,2.572e-02,2.1745e-08,1.435e-04,2.414e-03,8.1707e-06,3.718e-03,2.574e-02,8.3543e-08,7.548e-05,1.394e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,260,14275,12233,2042,15681,8.1693e-06,3.672e-03,2.556e-02,2.1745e-08,1.703e-04,3.992e-03,8.1707e-06,3.672e-03,2.562e-02,8.3543e-08,8.204e-05,1.423e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,265,14275,12233,2042,15681,8.1693e-06,3.670e-03,2.866e-02,2.1745e-08,1.397e-04,3.328e-03,8.1707e-06,3.671e-03,2.868e-02,8.3543e-08,7.341e-05,1.417e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,270,14275,12233,2042,15681,8.1693e-06,3.712e-03,2.839e-02,2.1745e-08,1.240e-04,2.666e-03,8.1708e-06,3.713e-03,2.833e-02,8.3543e-08,6.913e-05,1.450e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,275,14275,12233,2042,15681,8.1693e-06,3.765e-03,2.885e-02,2.1746e-08,1.364e-04,2.506e-03,8.1708e-06,3.766e-03,2.891e-02,8.3543e-08,7.069e-05,1.446e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,280,14275,12233,2042,15681,8.1694e-06,3.780e-03,2.952e-02,2.1746e-08,1.667e-04,3.691e-03,8.1708e-06,3.780e-03,2.933e-02,8.3543e-08,8.049e-05,1.439e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,285,14275,12233,2042,15681,8.1694e-06,3.744e-03,2.787e-02,2.1746e-08,1.910e-04,6.038e-03,8.1708e-06,3.744e-03,2.785e-02,8.3543e-08,9.226e-05,2.291e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,290,14275,12233,2042,15681,8.1694e-06,3.683e-03,2.522e-02,2.1746e-08,2.171e-04,7.466e-03,8.1708e-06,3.682e-03,2.516e-02,8.3543e-08,1.032e-04,2.832e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,295,14275,12233,2042,15681,8.1694e-06,3.627e-03,2.580e-02,2.1746e-08,2.200e-04,6.541e-03,8.1708e-06,3.627e-03,2.577e-02,8.3543e-08,1.066e-04,2.765e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,300,14275,12233,2042,15681,8.1694e-06,3.592e-03,2.592e-02,2.1746e-08,2.310e-04,5.922e-03,8.1708e-06,3.592e-03,2.592e-02,8.3543e-08,1.125e-04,3.219e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,305,14275,12233,2042,15681,8.1694e-06,3.557e-03,2.822e-02,2.1746e-08,2.423e-04,6.295e-03,8.1709e-06,3.557e-03,2.819e-02,8.3543e-08,1.169e-04,3.421e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,310,14275,12233,2042,15681,8.1694e-06,3.513e-03,2.928e-02,2.1746e-08,2.522e-04,5.991e-03,8.1709e-06,3.514e-03,2.942e-02,8.3543e-08,1.177e-04,3.231e-03
