case,model,step,steps_after_event,dCL,dCD,dCDp,dCDv,dCMz
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,234,34,1.088843e-04,7.902920e-06,7.000000e-06,0.000000e+00,2.270259e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,235,35,1.086137e-04,7.787780e-06,7.000000e-06,0.000000e+00,2.245259e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,236,36,1.085496e-04,7.701920e-06,7.000000e-06,0.000000e+00,2.230909e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,237,37,1.087660e-04,7.650250e-06,7.000000e-06,0.000000e+00,2.229986e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,238,38,1.091104e-04,7.617530e-06,7.000000e-06,0.000000e+00,2.234140e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,239,39,1.096879e-04,7.606820e-06,7.000000e-06,0.000000e+00,2.248006e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,240,40,1.103621e-04,7.610150e-06,7.000000e-06,0.000000e+00,2.264011e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,241,41,1.112561e-04,7.640850e-06,7.000000e-06,0.000000e+00,2.288666e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,242,42,1.123806e-04,7.687760e-06,7.000000e-06,0.000000e+00,2.324308e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,243,43,1.131824e-04,7.722750e-06,7.000000e-06,0.000000e+00,2.341869e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,244,44,1.136929e-04,7.741890e-06,7.000000e-06,0.000000e+00,2.344380e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,245,45,1.139341e-04,7.738690e-06,7.000000e-06,0.000000e+00,2.334491e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,246,46,1.140369e-04,7.715780e-06,7.000000e-06,0.000000e+00,2.321947e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,247,47,1.140820e-04,7.679570e-06,7.000000e-06,0.000000e+00,2.310776e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,248,48,1.140114e-04,7.628550e-06,7.000000e-06,0.000000e+00,2.299112e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,249,49,1.140148e-04,7.583130e-06,7.000000e-06,0.000000e+00,2.292268e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,250,50,1.140528e-04,7.543140e-06,7.000000e-06,0.000000e+00,2.286802e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,251,51,1.141480e-04,7.513030e-06,7.000000e-06,0.000000e+00,2.281902e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,252,52,1.143073e-04,7.492540e-06,7.000000e-06,0.000000e+00,2.277682e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,253,53,1.145126e-04,7.476410e-06,7.000000e-06,0.000000e+00,2.274478e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,254,54,1.147374e-04,7.459210e-06,7.000000e-06,0.000000e+00,2.272719e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,255,55,1.149598e-04,7.437950e-06,7.000000e-06,0.000000e+00,2.272403e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,256,56,1.151666e-04,7.413500e-06,7.000000e-06,0.000000e+00,2.272863e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,257,57,1.153661e-04,7.387480e-06,7.000000e-06,0.000000e+00,2.273210e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,258,58,1.155149e-04,7.361120e-06,7.000000e-06,0.000000e+00,2.272052e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,259,59,1.156200e-04,7.335270e-06,7.000000e-06,0.000000e+00,2.269069e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,260,60,1.157202e-04,7.310180e-06,7.000000e-06,0.000000e+00,2.265231e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,261,61,1.158259e-04,7.285490e-06,7.000000e-06,0.000000e+00,2.261707e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,262,62,1.159192e-04,7.260800e-06,7.000000e-06,0.000000e+00,2.259137e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,263,63,1.160240e-04,7.235780e-06,7.000000e-06,0.000000e+00,2.257697e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,264,64,1.161665e-04,7.214120e-06,7.000000e-06,0.000000e+00,2.257653e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,265,65,1.163318e-04,7.197720e-06,7.000000e-06,0.000000e+00,2.258703e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,266,66,1.165289e-04,7.185060e-06,7.000000e-06,0.000000e+00,2.260223e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,267,67,1.167586e-04,7.176370e-06,7.000000e-06,0.000000e+00,2.261484e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,268,68,1.169990e-04,7.168850e-06,7.000000e-06,0.000000e+00,2.262041e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,269,69,1.172065e-04,7.160200e-06,7.000000e-06,0.000000e+00,2.261600e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,270,70,1.173931e-04,7.148900e-06,7.000000e-06,0.000000e+00,2.260220e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,271,71,1.175691e-04,7.136040e-06,7.000000e-06,0.000000e+00,2.258358e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,272,72,1.177293e-04,7.121120e-06,7.000000e-06,0.000000e+00,2.256438e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,273,73,1.178663e-04,7.103350e-06,7.000000e-06,0.000000e+00,2.254658e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,274,74,1.179754e-04,7.082140e-06,7.000000e-06,0.000000e+00,2.252784e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,275,75,1.180594e-04,7.057620e-06,6.000000e-06,0.000000e+00,2.250506e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,276,76,1.181220e-04,7.033000e-06,6.000000e-06,0.000000e+00,2.247964e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,277,77,1.181841e-04,7.007600e-06,6.000000e-06,0.000000e+00,2.245104e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,278,78,1.182713e-04,6.984400e-06,6.000000e-06,0.000000e+00,2.242451e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,279,79,1.183904e-04,6.964280e-06,6.000000e-06,0.000000e+00,2.240431e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,280,80,1.185350e-04,6.946880e-06,6.000000e-06,0.000000e+00,2.239239e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,281,81,1.186926e-04,6.931380e-06,6.000000e-06,0.000000e+00,2.238734e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,282,82,1.188525e-04,6.917030e-06,6.000000e-06,0.000000e+00,2.238606e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,283,83,1.190077e-04,6.903250e-06,6.000000e-06,0.000000e+00,2.238548e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,284,84,1.191538e-04,6.889390e-06,6.000000e-06,0.000000e+00,2.238325e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,285,85,1.192883e-04,6.874710e-06,6.000000e-06,0.000000e+00,2.237761e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,286,86,1.194104e-04,6.858630e-06,6.000000e-06,0.000000e+00,2.236727e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,287,87,1.195202e-04,6.840740e-06,6.000000e-06,0.000000e+00,2.235168e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,288,88,1.196197e-04,6.820980e-06,6.000000e-06,0.000000e+00,2.233136e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,289,89,1.197118e-04,6.799600e-06,6.000000e-06,0.000000e+00,2.230797e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,290,90,1.198004e-04,6.777120e-06,6.000000e-06,0.000000e+00,2.228403e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,291,91,1.198903e-04,6.754240e-06,6.000000e-06,0.000000e+00,2.226229e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,292,92,1.199859e-04,6.731790e-06,6.000000e-06,0.000000e+00,2.224505e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,293,93,1.200910e-04,6.710490e-06,6.000000e-06,0.000000e+00,2.223351e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,294,94,1.202083e-04,6.690820e-06,6.000000e-06,0.000000e+00,2.222747e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,295,95,1.203383e-04,6.672910e-06,6.000000e-06,0.000000e+00,2.222548e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,296,96,1.204800e-04,6.656640e-06,6.000000e-06,0.000000e+00,2.222534e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,297,97,1.206300e-04,6.641520e-06,6.000000e-06,0.000000e+00,2.222473e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,298,98,1.207834e-04,6.626950e-06,6.000000e-06,0.000000e+00,2.222181e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,299,99,1.209343e-04,6.612230e-06,6.000000e-06,0.000000e+00,2.221548e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,300,100,1.210762e-04,6.596750e-06,6.000000e-06,0.000000e+00,2.220540e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,301,101,1.212037e-04,6.580050e-06,6.000000e-06,0.000000e+00,2.219181e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,302,102,1.213132e-04,6.561920e-06,6.000000e-06,0.000000e+00,2.217532e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,303,103,1.214041e-04,6.542450e-06,6.000000e-06,0.000000e+00,2.215675e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,304,104,1.214793e-04,6.522010e-06,6.000000e-06,0.000000e+00,2.213705e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,305,105,1.215447e-04,6.501140e-06,6.000000e-06,0.000000e+00,2.211719e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,306,106,1.216084e-04,6.480480e-06,6.000000e-06,0.000000e+00,2.209809e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,307,107,1.216779e-04,6.460500e-06,6.000000e-06,0.000000e+00,2.208043e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,308,108,1.217591e-04,6.441490e-06,6.000000e-06,0.000000e+00,2.206462e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,309,109,1.218553e-04,6.423450e-06,6.000000e-06,0.000000e+00,2.205078e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,310,110,1.219651e-04,6.406140e-06,6.000000e-06,0.000000e+00,2.203885e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,311,111,1.220850e-04,6.389190e-06,6.000000e-06,0.000000e+00,2.202870e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,312,112,1.222087e-04,6.372230e-06,6.000000e-06,0.000000e+00,2.202012e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,313,113,1.223298e-04,6.355020e-06,6.000000e-06,0.000000e+00,2.201270e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,314,114,1.224424e-04,6.337440e-06,6.000000e-06,0.000000e+00,2.200566e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,315,115,1.225428e-04,6.319600e-06,6.000000e-06,0.000000e+00,2.199781e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,316,116,1.226295e-04,6.301650e-06,6.000000e-06,0.000000e+00,2.198780e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,317,117,1.227043e-04,6.283820e-06,6.000000e-06,0.000000e+00,2.197457e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,318,118,1.227709e-04,6.266260e-06,6.000000e-06,0.000000e+00,2.195792e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,319,119,1.228351e-04,6.249070e-06,6.000000e-06,0.000000e+00,2.193881e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,320,120,1.229032e-04,6.232270e-06,6.000000e-06,0.000000e+00,2.191927e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,321,121,1.229806e-04,6.215850e-06,6.000000e-06,0.000000e+00,2.190182e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,322,122,1.230709e-04,6.199820e-06,6.000000e-06,0.000000e+00,2.188873e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,323,123,1.231751e-04,6.184190e-06,6.000000e-06,0.000000e+00,2.188123e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,324,124,1.232911e-04,6.169020e-06,6.000000e-06,0.000000e+00,2.187909e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,325,125,1.234147e-04,6.154340e-06,6.000000e-06,0.000000e+00,2.188062e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,326,126,1.235398e-04,6.140100e-06,6.000000e-06,0.000000e+00,2.188315e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,327,127,1.236600e-04,6.126130e-06,6.000000e-06,0.000000e+00,2.188370e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,328,128,1.237690e-04,6.112180e-06,5.000000e-06,0.000000e+00,2.187981e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,329,129,1.238626e-04,6.097930e-06,5.000000e-06,0.000000e+00,2.187007e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,330,130,1.239389e-04,6.083040e-06,5.000000e-06,0.000000e+00,2.185445e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,331,131,1.239982e-04,6.067280e-06,5.000000e-06,0.000000e+00,2.183418e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,332,132,1.240438e-04,6.050520e-06,5.000000e-06,0.000000e+00,2.181138e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,333,133,1.240805e-04,6.032840e-06,5.000000e-06,0.000000e+00,2.178842e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,334,134,1.241143e-04,6.014480e-06,5.000000e-06,0.000000e+00,2.176741e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,335,135,1.241515e-04,5.995850e-06,5.000000e-06,0.000000e+00,2.174970e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,336,136,1.241971e-04,5.977480e-06,5.000000e-06,0.000000e+00,2.173580e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,337,137,1.242550e-04,5.959940e-06,5.000000e-06,0.000000e+00,2.172551e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,338,138,1.243272e-04,5.943730e-06,5.000000e-06,0.000000e+00,2.171815e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,339,139,1.244137e-04,5.929190e-06,5.000000e-06,0.000000e+00,2.171292e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,340,140,1.245126e-04,5.916390e-06,5.000000e-06,0.000000e+00,2.170908e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,341,141,1.246203e-04,5.905110e-06,5.000000e-06,0.000000e+00,2.170605e-05
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,342,142,1.247319e-04,5.894840e-06,5.000000e-06,0.000000e+00,2.170331e-05
