node,x,y,wall_distance_solver,moved_event_00009,in_quad_layer,displacement_event_00009
19432,0.153422,-0.054388,9.334537e-04,0,1,0.000e+00
19433,0.132966,-0.052022,7.737129e-04,0,1,0.000e+00
19434,0.123531,-0.050839,7.737137e-04,0,1,0.000e+00
19435,0.114612,-0.049612,7.737146e-04,0,1,0.000e+00
19436,0.106192,-0.048348,7.737157e-04,0,1,0.000e+00
19437,0.098256,-0.047052,7.737167e-04,0,1,0.000e+00
19438,0.090785,-0.045731,7.737179e-04,0,1,0.000e+00
19439,0.077095,-0.043377,1.125158e-03,0,1,0.000e+00
19440,0.083693,-0.044735,1.125156e-03,0,1,0.000e+00
19441,0.065196,-0.040294,7.737242e-04,0,1,0.000e+00
19442,0.070985,-0.041667,7.737223e-04,0,1,0.000e+00
19443,0.059780,-0.038918,7.737261e-04,0,1,0.000e+00
19444,0.054721,-0.037544,7.737284e-04,0,1,0.000e+00
19445,0.050000,-0.036174,7.737309e-04,0,1,0.000e+00
19446,0.045601,-0.034811,7.737338e-04,0,1,0.000e+00
19447,0.041506,-0.033457,7.737369e-04,0,1,0.000e+00
19448,0.037699,-0.032115,7.737405e-04,0,1,0.000e+00
19449,0.034165,-0.030787,7.737444e-04,0,1,0.000e+00
19450,0.030888,-0.029474,7.737488e-04,0,1,0.000e+00
19451,0.027855,-0.028178,7.737537e-04,0,1,0.000e+00
19452,0.025050,-0.026901,7.737591e-04,0,1,0.000e+00
19453,0.022462,-0.025643,7.737651e-04,0,1,0.000e+00
19454,0.020077,-0.024406,7.737717e-04,0,1,0.000e+00
19455,0.017884,-0.023191,7.737788e-04,0,1,0.000e+00
19456,0.014027,-0.020831,7.737948e-04,0,1,0.000e+00
19457,0.015871,-0.021999,7.737864e-04,0,1,0.000e+00
19458,0.012343,-0.019687,7.738031e-04,0,1,0.000e+00
19459,0.010808,-0.018570,7.738122e-04,0,1,0.000e+00
19460,0.009414,-0.017479,7.738210e-04,0,1,0.000e+00
19461,0.008151,-0.016417,7.738296e-04,0,1,0.000e+00
19462,0.007012,-0.015383,7.738380e-04,0,1,0.000e+00
19463,0.007103,-0.015286,6.406975e-04,0,1,0.000e+00
19464,0.005987,-0.014380,7.738454e-04,0,1,0.000e+00
19465,0.005069,-0.013408,7.738516e-04,0,1,0.000e+00
19466,0.004251,-0.012469,7.738563e-04,0,1,0.000e+00
19467,0.003524,-0.011563,7.738592e-04,0,1,0.000e+00
19468,0.002992,-0.010616,6.407159e-04,0,1,0.000e+00
19469,0.002883,-0.010693,7.738601e-04,0,1,0.000e+00
19470,0.000016,-0.005047,7.738081e-04,0,1,0.000e+00
19471,0.000210,-0.005624,7.738178e-04,0,1,0.000e+00
19472,-0.000484,-0.004602,1.125276e-03,0,1,0.000e+00
19473,-0.000136,-0.005096,9.335721e-04,0,1,0.000e+00
19474,-0.000299,-0.004549,9.335608e-04,0,1,0.000e+00
19475,-0.000262,-0.003490,6.406484e-04,0,1,0.000e+00
19476,-0.000592,-0.001251,6.406142e-04,0,1,0.000e+00
19477,-0.000759,-0.000702,7.737285e-04,0,1,0.000e+00
19478,-0.000745,-0.000972,7.737335e-04,0,1,0.000e+00
19479,-0.000774,0.000000,7.737165e-04,0,1,0.000e+00
19480,-0.000772,0.000217,7.737188e-04,0,1,0.000e+00
19481,-0.000768,0.000451,7.737236e-04,0,1,0.000e+00
19482,-0.000759,0.000702,7.737285e-04,0,1,0.000e+00
19483,-0.000612,0.000963,6.406101e-04,0,1,0.000e+00
19484,-0.000698,0.001575,7.737442e-04,0,1,0.000e+00
19485,-0.000725,0.001263,7.737387e-04,0,1,0.000e+00
19486,-0.000530,0.001894,6.406236e-04,0,1,0.000e+00
19487,-0.000616,0.002272,7.737568e-04,0,1,0.000e+00
19488,-0.000662,0.001911,7.737502e-04,0,1,0.000e+00
19489,-0.000353,0.003049,6.406414e-04,0,1,0.000e+00
19490,0.001399,0.008298,7.738508e-04,0,1,0.000e+00
19491,0.004251,0.012469,7.738563e-04,0,1,0.000e+00
19492,0.003524,0.011563,7.738592e-04,0,1,0.000e+00
19493,0.008151,0.016417,7.738296e-04,0,1,0.000e+00
19494,0.009414,0.017479,7.738210e-04,0,1,0.000e+00
19495,0.010808,0.018570,7.738122e-04,0,1,0.000e+00
19496,0.015787,0.022135,9.335444e-04,0,1,0.000e+00
19497,0.013939,0.020964,9.335545e-04,0,1,0.000e+00
19498,0.017884,0.023191,7.737788e-04,0,1,0.000e+00
19499,0.020077,0.024406,7.737717e-04,0,1,0.000e+00
19500,0.022462,0.025643,7.737651e-04,0,1,0.000e+00
19501,0.025050,0.026901,7.737591e-04,0,1,0.000e+00
19502,0.030827,0.029621,9.334989e-04,0,1,0.000e+00
19503,0.027790,0.028324,9.335048e-04,0,1,0.000e+00
19504,0.034165,0.030787,7.737444e-04,0,1,0.000e+00
19505,0.037699,0.032115,7.737405e-04,0,1,0.000e+00
19506,0.041506,0.033457,7.737369e-04,0,1,0.000e+00
19507,0.045601,0.034811,7.737338e-04,0,1,0.000e+00
19508,0.050000,0.036174,7.737309e-04,0,1,0.000e+00
19509,0.054721,0.037544,7.737284e-04,0,1,0.000e+00
19510,0.059780,0.038918,7.737261e-04,0,1,0.000e+00
19511,0.065196,0.040294,7.737242e-04,0,1,0.000e+00
19512,0.070985,0.041667,7.737223e-04,0,1,0.000e+00
19513,0.077168,0.043034,7.737207e-04,0,1,0.000e+00
19514,0.083762,0.044390,7.737192e-04,0,1,0.000e+00
19515,0.090785,0.045731,7.737179e-04,0,1,0.000e+00
19516,0.098256,0.047052,7.737167e-04,0,1,0.000e+00
19517,0.106192,0.048348,7.737157e-04,0,1,0.000e+00
19518,0.114612,0.049612,7.737146e-04,0,1,0.000e+00
19519,0.123531,0.050839,7.737137e-04,0,1,0.000e+00
19520,0.132966,0.052022,7.737129e-04,0,1,0.000e+00
19521,0.142930,0.053154,7.737121e-04,0,1,0.000e+00
19522,0.153437,0.054229,7.737114e-04,0,1,0.000e+00
19523,0.164498,0.055238,7.737107e-04,0,1,0.000e+00
19524,0.176121,0.056176,7.737101e-04,0,1,0.000e+00
19525,0.188315,0.057033,7.737094e-04,0,1,0.000e+00
19526,0.201082,0.057804,7.737089e-04,0,1,0.000e+00
19527,0.214424,0.058481,7.737083e-04,0,1,0.000e+00
19528,0.228338,0.059058,7.737078e-04,0,1,0.000e+00
19529,0.242819,0.059528,7.737072e-04,0,1,0.000e+00
19530,0.257858,0.059886,7.737067e-04,0,1,0.000e+00
19531,0.273441,0.060127,7.737062e-04,0,1,0.000e+00
19532,0.289551,0.060246,7.737057e-04,0,1,0.000e+00
19533,0.323263,0.060270,9.334458e-04,0,1,0.000e+00
19534,0.306167,0.060401,9.334463e-04,0,1,0.000e+00
19535,0.340806,0.059851,7.737044e-04,0,1,0.000e+00
19536,0.358766,0.059465,7.737040e-04,0,1,0.000e+00
19537,0.377104,0.058952,7.737036e-04,0,1,0.000e+00
19538,0.395777,0.058316,7.737033e-04,0,1,0.000e+00
19539,0.414742,0.057559,7.737029e-04,0,1,0.000e+00
19540,0.433949,0.056687,7.737026e-04,0,1,0.000e+00
19541,0.453349,0.055705,7.737023e-04,0,1,0.000e+00
19542,0.472888,0.054620,7.737020e-04,0,1,0.000e+00
19543,0.492513,0.053439,7.737018e-04,0,1,0.000e+00
19544,0.512168,0.052170,7.737016e-04,0,1,0.000e+00
19545,0.531798,0.050821,7.737015e-04,0,1,0.000e+00
19546,0.551349,0.049402,7.737013e-04,0,1,0.000e+00
19547,0.570766,0.047922,7.737011e-04,0,1,0.000e+00
19548,0.589996,0.046390,7.737010e-04,0,1,0.000e+00
19549,0.608988,0.044814,7.737009e-04,0,1,0.000e+00
19550,0.627696,0.043205,7.737008e-04,0,1,0.000e+00
19551,0.646073,0.041571,7.737007e-04,0,1,0.000e+00
19552,0.664078,0.039921,7.737007e-04,0,1,0.000e+00
19553,0.681674,0.038262,7.737006e-04,0,1,0.000e+00
19554,0.698825,0.036602,7.737005e-04,0,1,0.000e+00
19555,0.715503,0.034948,7.737005e-04,0,1,0.000e+00
19556,0.747357,0.031845,9.334405e-04,0,1,0.000e+00
19557,0.731698,0.033467,9.334405e-04,0,1,0.000e+00
19558,0.762460,0.030089,7.737004e-04,0,1,0.000e+00
19559,0.791054,0.027144,9.334404e-04,0,1,0.000e+00
19560,0.777046,0.028679,9.334404e-04,0,1,0.000e+00
19561,0.804479,0.025488,7.737003e-04,0,1,0.000e+00
19562,0.817353,0.024031,7.737002e-04,0,1,0.000e+00
19563,0.829661,0.022617,7.737002e-04,0,1,0.000e+00
19564,0.841406,0.021249,7.737002e-04,0,1,0.000e+00
19565,0.852595,0.019927,7.737002e-04,0,1,0.000e+00
19566,0.863238,0.018654,7.737002e-04,0,1,0.000e+00
19567,0.882974,0.016605,1.125128e-03,0,1,0.000e+00
19568,0.873388,0.017779,1.125128e-03,0,1,0.000e+00
19569,0.900593,0.014058,7.737001e-04,0,1,0.000e+00
19570,0.892008,0.015132,7.737001e-04,0,1,0.000e+00
19571,0.908702,0.013033,7.737001e-04,0,1,0.000e+00
19572,0.916354,0.012057,7.737001e-04,0,1,0.000e+00
19573,0.930375,0.010407,9.334401e-04,0,1,0.000e+00
19574,0.923586,0.011288,9.334401e-04,0,1,0.000e+00
19575,0.936741,0.009413,7.737001e-04,0,1,0.000e+00
19576,0.942742,0.008623,7.737001e-04,0,1,0.000e+00
19577,0.948377,0.007875,7.737001e-04,0,1,0.000e+00
19578,0.953663,0.007169,7.737001e-04,0,1,0.000e+00
19579,0.958619,0.006503,7.737001e-04,0,1,0.000e+00
19580,0.963261,0.005876,7.737001e-04,0,1,0.000e+00
19581,0.971694,0.004888,9.334401e-04,0,1,0.000e+00
19582,0.967628,0.005443,9.334401e-04,0,1,0.000e+00
19583,0.979027,0.003718,7.737000e-04,0,1,0.000e+00
19584,0.975474,0.004208,7.737000e-04,0,1,0.000e+00
19585,0.985466,0.002986,9.334401e-04,0,1,0.000e+00
19586,0.982367,0.003417,9.334401e-04,0,1,0.000e+00
19587,0.988335,0.002424,7.737000e-04,0,1,0.000e+00
19588,0.993551,0.001693,7.737010e-04,0,1,0.000e+00
19589,0.991032,0.002046,7.737001e-04,0,1,0.000e+00
19590,0.000440,-0.006237,7.738273e-04,0,1,0.000e+00
19591,-0.000725,-0.001263,7.737387e-04,0,1,0.000e+00
19592,-0.000698,-0.001575,7.737442e-04,0,1,0.000e+00
19593,-0.000483,0.003075,7.737718e-04,0,1,0.000e+00
19594,-0.000146,0.004504,7.737986e-04,0,1,0.000e+00
19595,0.995960,0.001514,9.334428e-04,0,1,0.000e+00
19596,1.000982,0.000000,9.823454e-04,0,1,0.000e+00
19597,0.998148,-0.000909,6.399247e-04,0,1,0.000e+00
19598,1.000670,-0.000716,9.808009e-04,0,1,0.000e+00
19599,0.993578,-0.001850,9.334420e-04,0,1,0.000e+00
19600,0.995960,-0.001514,9.334429e-04,0,1,0.000e+00
19601,0.991055,-0.002204,9.334403e-04,0,1,0.000e+00
19602,0.988357,-0.002582,9.334401e-04,0,1,0.000e+00
19603,0.985466,-0.002986,9.334401e-04,0,1,0.000e+00
19604,0.982367,-0.003417,9.334401e-04,0,1,0.000e+00
19605,0.979049,-0.003876,9.334401e-04,0,1,0.000e+00
19606,0.971720,-0.005078,1.125128e-03,0,1,0.000e+00
19607,0.975522,-0.004556,1.125128e-03,0,1,0.000e+00
19608,0.967628,-0.005443,9.334401e-04,0,1,0.000e+00
19609,0.963282,-0.006034,9.334401e-04,0,1,0.000e+00
19610,0.958640,-0.006661,9.334401e-04,0,1,0.000e+00
19611,0.953684,-0.007327,9.334401e-04,0,1,0.000e+00
19612,0.942788,-0.008971,1.125128e-03,0,1,0.000e+00
19613,0.948423,-0.008223,1.125128e-03,0,1,0.000e+00
19614,0.930400,-0.010597,1.125128e-03,0,1,0.000e+00
19615,0.936787,-0.009762,1.125128e-03,0,1,0.000e+00
19616,0.916374,-0.012215,9.334402e-04,0,1,0.000e+00
19617,0.923586,-0.011288,9.334401e-04,0,1,0.000e+00
19618,0.908722,-0.013191,9.334402e-04,0,1,0.000e+00
19619,0.900613,-0.014216,9.334402e-04,0,1,0.000e+00
19620,0.892027,-0.015290,9.334402e-04,0,1,0.000e+00
19621,0.882950,-0.016415,9.334402e-04,0,1,0.000e+00
19622,0.873365,-0.017589,9.334402e-04,0,1,0.000e+00
19623,0.863257,-0.018813,9.334402e-04,0,1,0.000e+00
19624,0.852614,-0.020086,9.334403e-04,0,1,0.000e+00
19625,0.829701,-0.022966,1.125128e-03,0,1,0.000e+00
19626,0.841447,-0.021598,1.125128e-03,0,1,0.000e+00
19627,0.817372,-0.024190,9.334403e-04,0,1,0.000e+00
19628,0.804497,-0.025647,9.334403e-04,0,1,0.000e+00
19629,0.791054,-0.027144,9.334404e-04,0,1,0.000e+00
19630,0.777046,-0.028679,9.334404e-04,0,1,0.000e+00
19631,0.747377,-0.032036,1.125129e-03,0,1,0.000e+00
19632,0.762497,-0.030438,1.125129e-03,0,1,0.000e+00
19633,0.731698,-0.033467,9.334405e-04,0,1,0.000e+00
19634,0.715519,-0.035107,9.334406e-04,0,1,0.000e+00
19635,0.698841,-0.036761,9.334406e-04,0,1,0.000e+00
19636,0.681707,-0.038612,1.125129e-03,0,1,0.000e+00
19637,0.646125,-0.042150,1.355155e-03,0,1,0.000e+00
19638,0.664132,-0.040500,1.355155e-03,0,1,0.000e+00
19639,0.609002,-0.044974,9.334411e-04,0,1,0.000e+00
19640,0.627710,-0.043365,9.334410e-04,0,1,0.000e+00
19641,0.590008,-0.046549,9.334412e-04,0,1,0.000e+00
19642,0.570778,-0.048081,9.334414e-04,0,1,0.000e+00
19643,0.531823,-0.051172,1.125130e-03,0,1,0.000e+00
19644,0.551375,-0.049753,1.125130e-03,0,1,0.000e+00
19645,0.492535,-0.053790,1.125131e-03,0,1,0.000e+00
19646,0.512191,-0.052521,1.125130e-03,0,1,0.000e+00
19647,0.472897,-0.054780,9.334425e-04,0,1,0.000e+00
19648,0.453357,-0.055865,9.334428e-04,0,1,0.000e+00
19649,0.433957,-0.056847,9.334431e-04,0,1,0.000e+00
19650,0.414749,-0.057719,9.334435e-04,0,1,0.000e+00
19651,0.395783,-0.058476,9.334439e-04,0,1,0.000e+00
19652,0.377109,-0.059112,9.334444e-04,0,1,0.000e+00
19653,0.358770,-0.059625,9.334448e-04,0,1,0.000e+00
19654,0.340809,-0.060011,9.334453e-04,0,1,0.000e+00
19655,0.323263,-0.060270,9.334458e-04,0,1,0.000e+00
19656,0.306167,-0.060401,9.334463e-04,0,1,0.000e+00
19657,0.289551,-0.060406,9.334469e-04,0,1,0.000e+00
19658,0.273439,-0.060287,9.334475e-04,0,1,0.000e+00
19659,0.257855,-0.060046,9.334481e-04,0,1,0.000e+00
19660,0.242815,-0.059688,9.334487e-04,0,1,0.000e+00
19661,0.228332,-0.059218,9.334493e-04,0,1,0.000e+00
19662,0.214416,-0.058641,9.334500e-04,0,1,0.000e+00
19663,0.201073,-0.057964,9.334507e-04,0,1,0.000e+00
19664,0.176095,-0.056526,1.125143e-03,0,1,0.000e+00
19665,0.188292,-0.057384,1.125142e-03,0,1,0.000e+00
19666,0.164484,-0.055397,9.334529e-04,0,1,0.000e+00
19667,0.142892,-0.053504,1.125146e-03,0,1,0.000e+00
19668,0.153403,-0.054579,1.125145e-03,0,1,0.000e+00
19669,0.132947,-0.052181,9.334555e-04,0,1,0.000e+00
19670,0.123510,-0.050998,9.334566e-04,0,1,0.000e+00
19671,0.114589,-0.049771,9.334577e-04,0,1,0.000e+00
19672,0.106168,-0.048506,9.334589e-04,0,1,0.000e+00
19673,0.098229,-0.047210,9.334602e-04,0,1,0.000e+00
19674,0.090756,-0.045888,9.334616e-04,0,1,0.000e+00
19675,0.077047,-0.043602,1.355190e-03,0,1,0.000e+00
19676,0.083648,-0.044960,1.355187e-03,0,1,0.000e+00
19677,0.065157,-0.040449,9.334692e-04,0,1,0.000e+00
19678,0.070950,-0.041823,9.334669e-04,0,1,0.000e+00
19679,0.059739,-0.039073,9.334715e-04,0,1,0.000e+00
19680,0.054677,-0.037698,9.334743e-04,0,1,0.000e+00
19681,0.049954,-0.036327,9.334774e-04,0,1,0.000e+00
19682,0.045552,-0.034963,9.334807e-04,0,1,0.000e+00
19683,0.041454,-0.033608,9.334846e-04,0,1,0.000e+00
19684,0.037644,-0.032265,9.334888e-04,0,1,0.000e+00
19685,0.034107,-0.030936,9.334936e-04,0,1,0.000e+00
19686,0.030827,-0.029621,9.334989e-04,0,1,0.000e+00
19687,0.027790,-0.028324,9.335048e-04,0,1,0.000e+00
19688,0.024982,-0.027045,9.335114e-04,0,1,0.000e+00
19689,0.017709,-0.023496,1.125243e-03,0,1,0.000e+00
19690,0.017804,-0.023330,9.335351e-04,0,1,0.000e+00
19691,0.015787,-0.022135,9.335444e-04,0,1,0.000e+00
19692,0.015687,-0.022298,1.125254e-03,0,1,0.000e+00
19693,0.013939,-0.020964,9.335545e-04,0,1,0.000e+00
19694,0.012251,-0.019818,9.335646e-04,0,1,0.000e+00
19695,0.010712,-0.018697,9.335755e-04,0,1,0.000e+00
19696,0.009313,-0.017603,9.335862e-04,0,1,0.000e+00
19697,0.005873,-0.014492,9.336155e-04,0,1,0.000e+00
19698,0.000566,-0.006952,9.336050e-04,0,1,0.000e+00
19699,0.000886,-0.007644,9.336143e-04,0,1,0.000e+00
19700,0.000060,-0.005678,9.335835e-04,0,1,0.000e+00
19701,0.000292,-0.006297,9.335946e-04,0,1,0.000e+00
19702,-0.000483,-0.003075,7.737718e-04,0,1,0.000e+00
19703,-0.000392,-0.003520,7.737802e-04,0,1,0.000e+00
19704,-0.000662,-0.001911,7.737502e-04,0,1,0.000e+00
19705,-0.000884,-0.001276,9.334887e-04,0,1,0.000e+00
19706,-0.000857,-0.001592,9.334955e-04,0,1,0.000e+00
19707,-0.000768,-0.000451,7.737236e-04,0,1,0.000e+00
19708,-0.000772,-0.000217,7.737188e-04,0,1,0.000e+00
19709,-0.000932,-0.000220,9.334629e-04,0,1,0.000e+00
19710,-0.000927,-0.000456,9.334691e-04,0,1,0.000e+00
19711,-0.000745,0.000972,7.737335e-04,0,1,0.000e+00
19712,-0.000557,0.002659,7.737639e-04,0,1,0.000e+00
19713,-0.000640,0.003106,9.335290e-04,0,1,0.000e+00
19714,-0.000299,0.004549,9.335608e-04,0,1,0.000e+00
19715,0.000440,0.006237,7.738273e-04,0,1,0.000e+00
19716,-0.000336,0.005822,1.355367e-03,0,1,0.000e+00
19717,-0.000537,0.005227,1.355352e-03,0,1,0.000e+00
19718,-0.000318,0.005155,1.125290e-03,0,1,0.000e+00
19719,-0.000120,0.005744,1.125303e-03,0,1,0.000e+00
19720,0.000566,0.006952,9.336050e-04,0,1,0.000e+00
19721,0.001689,0.009141,9.336281e-04,0,1,0.000e+00
19722,0.006902,0.015499,9.336066e-04,0,1,0.000e+00
19723,0.015687,0.022298,1.125254e-03,0,1,0.000e+00
19724,0.013834,0.021124,1.125266e-03,0,1,0.000e+00
19725,0.017804,0.023330,9.335351e-04,0,1,0.000e+00
19726,0.020001,0.024547,9.335265e-04,0,1,0.000e+00
19727,0.022390,0.025786,9.335186e-04,0,1,0.000e+00
19728,0.024982,0.027045,9.335114e-04,0,1,0.000e+00
19729,0.030754,0.029799,1.125199e-03,0,1,0.000e+00
19730,0.027712,0.028500,1.125206e-03,0,1,0.000e+00
19731,0.034107,0.030936,9.334936e-04,0,1,0.000e+00
19732,0.037644,0.032265,9.334888e-04,0,1,0.000e+00
19733,0.041454,0.033608,9.334846e-04,0,1,0.000e+00
19734,0.045552,0.034963,9.334807e-04,0,1,0.000e+00
19735,0.049954,0.036327,9.334774e-04,0,1,0.000e+00
19736,0.054677,0.037698,9.334743e-04,0,1,0.000e+00
19737,0.059739,0.039073,9.334715e-04,0,1,0.000e+00
19738,0.065157,0.040449,9.334692e-04,0,1,0.000e+00
19739,0.070950,0.041823,9.334669e-04,0,1,0.000e+00
19740,0.077135,0.043190,9.334650e-04,0,1,0.000e+00
19741,0.083731,0.044547,9.334632e-04,0,1,0.000e+00
19742,0.090756,0.045888,9.334616e-04,0,1,0.000e+00
19743,0.098229,0.047210,9.334602e-04,0,1,0.000e+00
19744,0.106168,0.048506,9.334589e-04,0,1,0.000e+00
19745,0.114589,0.049771,9.334577e-04,0,1,0.000e+00
19746,0.123510,0.050998,9.334566e-04,0,1,0.000e+00
19747,0.132947,0.052181,9.334555e-04,0,1,0.000e+00
19748,0.142913,0.053313,9.334546e-04,0,1,0.000e+00
19749,0.153422,0.054388,9.334537e-04,0,1,0.000e+00
19750,0.164484,0.055397,9.334529e-04,0,1,0.000e+00
19751,0.176109,0.056335,9.334522e-04,0,1,0.000e+00
19752,0.188304,0.057193,9.334514e-04,0,1,0.000e+00
19753,0.201073,0.057964,9.334507e-04,0,1,0.000e+00
19754,0.214416,0.058641,9.334500e-04,0,1,0.000e+00
19755,0.228332,0.059218,9.334493e-04,0,1,0.000e+00
19756,0.242815,0.059688,9.334487e-04,0,1,0.000e+00
19757,0.257855,0.060046,9.334481e-04,0,1,0.000e+00
19758,0.273439,0.060287,9.334475e-04,0,1,0.000e+00
19759,0.289551,0.060406,9.334469e-04,0,1,0.000e+00
19760,0.323265,0.060462,1.125135e-03,0,1,0.000e+00
19761,0.306168,0.060593,1.125136e-03,0,1,0.000e+00
19762,0.340809,0.060011,9.334453e-04,0,1,0.000e+00
19763,0.358770,0.059625,9.334448e-04,0,1,0.000e+00
19764,0.377109,0.059112,9.334444e-04,0,1,0.000e+00
19765,0.395783,0.058476,9.334439e-04,0,1,0.000e+00
19766,0.414749,0.057719,9.334435e-04,0,1,0.000e+00
19767,0.433957,0.056847,9.334431e-04,0,1,0.000e+00
19768,0.453357,0.055865,9.334428e-04,0,1,0.000e+00
19769,0.472897,0.054780,9.334425e-04,0,1,0.000e+00
19770,0.492523,0.053598,9.334422e-04,0,1,0.000e+00
19771,0.512179,0.052329,9.334420e-04,0,1,0.000e+00
19772,0.531810,0.050981,9.334417e-04,0,1,0.000e+00
19773,0.551361,0.049562,9.334416e-04,0,1,0.000e+00
19774,0.570778,0.048081,9.334414e-04,0,1,0.000e+00
19775,0.590008,0.046549,9.334412e-04,0,1,0.000e+00
19776,0.609002,0.044974,9.334411e-04,0,1,0.000e+00
19777,0.627710,0.043365,9.334410e-04,0,1,0.000e+00
19778,0.646087,0.041730,9.334409e-04,0,1,0.000e+00
19779,0.664093,0.040080,9.334408e-04,0,1,0.000e+00
19780,0.681689,0.038421,9.334407e-04,0,1,0.000e+00
19781,0.698841,0.036761,9.334406e-04,0,1,0.000e+00
19782,0.715519,0.035107,9.334406e-04,0,1,0.000e+00
19783,0.747377,0.032036,1.125129e-03,0,1,0.000e+00
19784,0.731718,0.033657,1.125129e-03,0,1,0.000e+00
19785,0.762477,0.030247,9.334405e-04,0,1,0.000e+00
19786,0.791075,0.027335,1.125128e-03,0,1,0.000e+00
19787,0.777066,0.028870,1.125128e-03,0,1,0.000e+00
19788,0.804497,0.025647,9.334403e-04,0,1,0.000e+00
19789,0.817372,0.024190,9.334403e-04,0,1,0.000e+00
19790,0.829679,0.022776,9.334403e-04,0,1,0.000e+00
19791,0.841425,0.021407,9.334403e-04,0,1,0.000e+00
19792,0.852614,0.020086,9.334403e-04,0,1,0.000e+00
19793,0.863257,0.018813,9.334402e-04,0,1,0.000e+00
19794,0.883002,0.016833,1.355154e-03,0,1,0.000e+00
19795,0.873416,0.018007,1.355154e-03,0,1,0.000e+00
19796,0.900613,0.014216,9.334402e-04,0,1,0.000e+00
19797,0.892027,0.015290,9.334402e-04,0,1,0.000e+00
19798,0.908722,0.013191,9.334402e-04,0,1,0.000e+00
19799,0.916374,0.012215,9.334402e-04,0,1,0.000e+00
19800,0.930400,0.010597,1.125128e-03,0,1,0.000e+00
19801,0.923610,0.011478,1.125128e-03,0,1,0.000e+00
19802,0.936762,0.009572,9.334401e-04,0,1,0.000e+00
19803,0.942763,0.008781,9.334401e-04,0,1,0.000e+00
19804,0.948398,0.008033,9.334401e-04,0,1,0.000e+00
19805,0.953684,0.007327,9.334401e-04,0,1,0.000e+00
19806,0.958640,0.006661,9.334401e-04,0,1,0.000e+00
19807,0.963282,0.006034,9.334401e-04,0,1,0.000e+00
19808,0.971720,0.005078,1.125128e-03,0,1,0.000e+00
19809,0.967654,0.005633,1.125128e-03,0,1,0.000e+00
19810,0.979049,0.003876,9.334401e-04,0,1,0.000e+00
19811,0.975496,0.004366,9.334401e-04,0,1,0.000e+00
19812,0.985492,0.003176,1.125128e-03,0,1,0.000e+00
19813,0.982394,0.003606,1.125128e-03,0,1,0.000e+00
19814,0.988357,0.002582,9.334401e-04,0,1,0.000e+00
19815,0.993578,0.001850,9.334419e-04,0,1,0.000e+00
19816,0.991055,0.002204,9.334403e-04,0,1,0.000e+00
19817,0.002185,-0.009945,9.336318e-04,0,1,0.000e+00
19818,0.001258,-0.008374,9.336221e-04,0,1,0.000e+00
19819,-0.000821,-0.001931,9.335029e-04,0,1,0.000e+00
19820,-0.001048,-0.001612,1.125198e-03,0,1,0.000e+00
19821,-0.001011,-0.001955,1.125207e-03,0,1,0.000e+00
19822,-0.000963,-0.002323,1.125217e-03,0,1,0.000e+00
19823,-0.000774,-0.002295,9.335109e-04,0,1,0.000e+00
19824,-0.000904,0.000982,9.334821e-04,0,1,0.000e+00
19825,-0.000918,0.000710,9.334756e-04,0,1,0.000e+00
19826,0.004951,0.013515,9.336230e-04,0,1,0.000e+00
19827,0.005873,0.014492,9.336155e-04,0,1,0.000e+00
19828,0.005736,0.014626,1.125340e-03,0,1,0.000e+00
19829,0.004808,0.013644,1.125349e-03,0,1,0.000e+00
19830,1.001181,0.000000,1.181153e-03,0,1,0.000e+00
19831,1.000832,0.000842,1.183633e-03,0,1,0.000e+00
19832,0.998205,-0.001035,7.725185e-04,0,1,0.000e+00
19833,0.993613,-0.002039,1.125132e-03,0,1,0.000e+00
19834,0.996014,-0.001700,1.125126e-03,0,1,0.000e+00
19835,0.991084,-0.002394,1.125129e-03,0,1,0.000e+00
19836,0.988384,-0.002772,1.125128e-03,0,1,0.000e+00
19837,0.985492,-0.003176,1.125128e-03,0,1,0.000e+00
19838,0.979075,-0.004066,1.125128e-03,0,1,0.000e+00
19839,0.982394,-0.003606,1.125128e-03,0,1,0.000e+00
19840,0.971751,-0.005306,1.355154e-03,0,1,0.000e+00
19841,0.975553,-0.004784,1.355154e-03,0,1,0.000e+00
19842,0.967654,-0.005633,1.125128e-03,0,1,0.000e+00
19843,0.963308,-0.006224,1.125128e-03,0,1,0.000e+00
19844,0.958665,-0.006851,1.125128e-03,0,1,0.000e+00
19845,0.953710,-0.007517,1.125128e-03,0,1,0.000e+00
19846,0.942818,-0.009199,1.355154e-03,0,1,0.000e+00
19847,0.948453,-0.008451,1.355154e-03,0,1,0.000e+00
19848,0.930430,-0.010825,1.355154e-03,0,1,0.000e+00
19849,0.936817,-0.009990,1.355154e-03,0,1,0.000e+00
19850,0.916398,-0.012406,1.125128e-03,0,1,0.000e+00
19851,0.923610,-0.011478,1.125128e-03,0,1,0.000e+00
19852,0.908747,-0.013382,1.125128e-03,0,1,0.000e+00
19853,0.900637,-0.014406,1.125128e-03,0,1,0.000e+00
19854,0.892051,-0.015481,1.125128e-03,0,1,0.000e+00
19855,0.882974,-0.016605,1.125128e-03,0,1,0.000e+00
19856,0.873388,-0.017779,1.125128e-03,0,1,0.000e+00
19857,0.863280,-0.019003,1.125128e-03,0,1,0.000e+00
19858,0.852637,-0.020276,1.125128e-03,0,1,0.000e+00
19859,0.829728,-0.023195,1.355154e-03,0,1,0.000e+00
