case,model,step,x,y,Cfx_ref,Cfx_case,Cp_ref,Cp_case,Yplus_ref,Yplus_case
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.986656,0.003117,6.267602e-04,6.267602e-04,1.632373e-01,1.632373e-01,0.5316,0.5316
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.988436,0.002871,5.920863e-04,5.920863e-04,1.667861e-01,1.667861e-01,0.5166,0.5166
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.990055,0.002647,5.516323e-04,5.516323e-04,1.696420e-01,1.696420e-01,0.4987,0.4987
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.991526,0.002443,5.149170e-04,5.149170e-04,1.733320e-01,1.733320e-01,0.4818,0.4818
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.992864,0.002257,4.888994e-04,4.888994e-04,1.751913e-01,1.751913e-01,0.4695,0.4695
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.994080,0.002088,4.841391e-04,4.841391e-04,1.778870e-01,1.778870e-01,0.4672,0.4672
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.995186,0.001934,5.114255e-04,5.114255e-04,1.792722e-01,1.792722e-01,0.4802,0.4802
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.996190,0.001793,5.699719e-04,5.699719e-04,1.826488e-01,1.826488e-01,0.5069,0.5069
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.997104,0.001666,6.197168e-04,6.197168e-04,1.873219e-01,1.873219e-01,0.5286,0.5286
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.997935,0.001549,5.541784e-04,5.541784e-04,1.974693e-01,1.974693e-01,0.4998,0.4998
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.998689,0.001444,3.424840e-04,3.424840e-04,1.974294e-01,1.974294e-01,0.3930,0.3930
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.999376,0.001348,2.361672e-03,2.361672e-03,3.780161e-01,3.780161e-01,1.0311,1.0311
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,1.000000,0.001260,5.680941e-03,5.680941e-03,-1.600991e-01,-1.600991e-01,2.0234,2.0234
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,1.000000,0.000630,0.000000e+00,0.000000e+00,-1.303223e-01,-1.303223e-01,0.5924,0.5924
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,1.000000,0.000000,0.000000e+00,0.000000e+00,1.557132e-01,1.557132e-01,0.8765,0.8765
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,1.000000,-0.000630,0.000000e+00,0.000000e+00,-2.966229e-01,-2.966229e-01,1.0534,1.0534
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,1.000000,-0.001260,6.792672e-03,6.792672e-03,-6.134949e-01,-6.134949e-01,2.2141,2.2141
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.999376,-0.001348,3.405680e-03,3.405680e-03,3.959929e-01,3.959929e-01,1.2404,1.2404
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.998689,-0.001444,8.197948e-04,8.197948e-04,1.718408e-01,1.718408e-01,0.6091,0.6091
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.997935,-0.001549,1.199093e-03,1.199093e-03,1.644021e-01,1.644021e-01,0.7365,0.7365
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.997104,-0.001666,1.529954e-03,1.529954e-03,1.513017e-01,1.513017e-01,0.8320,0.8320
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.996190,-0.001793,1.702912e-03,1.702912e-03,1.526268e-01,1.526268e-01,0.8778,0.8778
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.995186,-0.001934,1.783774e-03,1.783774e-03,1.524198e-01,1.524198e-01,0.8983,0.8983
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.994080,-0.002088,1.824362e-03,1.824362e-03,1.529508e-01,1.529508e-01,0.9085,0.9085
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.992864,-0.002257,1.845298e-03,1.845298e-03,1.514564e-01,1.514564e-01,0.9137,0.9137
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.991526,-0.002443,1.858473e-03,1.858473e-03,1.509157e-01,1.509157e-01,0.9170,0.9170
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.990055,-0.002647,1.871129e-03,1.871129e-03,1.481596e-01,1.481596e-01,0.9201,0.9201
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.988436,-0.002871,1.885902e-03,1.885902e-03,1.467921e-01,1.467921e-01,0.9237,0.9237
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.986656,-0.003117,1.899567e-03,1.899567e-03,1.439708e-01,1.439708e-01,0.9270,0.9270
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.984697,-0.003387,1.917775e-03,1.917775e-03,1.407931e-01,1.407931e-01,0.9314,0.9314
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.982542,-0.003683,1.937173e-03,1.937173e-03,1.381799e-01,1.381799e-01,0.9361,0.9361
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.980172,-0.004008,1.957485e-03,1.957485e-03,1.345914e-01,1.345914e-01,0.9409,0.9409
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.977564,-0.004365,1.979097e-03,1.979097e-03,1.315825e-01,1.315825e-01,0.9461,0.9461
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.974696,-0.004756,2.001927e-03,2.001927e-03,1.277047e-01,1.277047e-01,0.9515,0.9515
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.971541,-0.005184,2.028956e-03,2.028956e-03,1.238941e-01,1.238941e-01,0.9578,0.9578
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.968069,-0.005654,2.059723e-03,2.059723e-03,1.200238e-01,1.200238e-01,0.9650,0.9650
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.964251,-0.006168,2.087031e-03,2.087031e-03,1.158481e-01,1.158481e-01,0.9713,0.9713
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.960432,-0.006679,2.107658e-03,2.107658e-03,1.118826e-01,1.118826e-01,0.9761,0.9761
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.956585,-0.007193,2.129209e-03,2.129209e-03,1.081409e-01,1.081409e-01,0.9810,0.9810
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.952712,-0.007707,2.150888e-03,2.150888e-03,1.045554e-01,1.045554e-01,0.9859,0.9859
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.948811,-0.008222,2.172045e-03,2.172045e-03,1.011409e-01,1.011409e-01,0.9907,0.9907
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.944883,-0.008739,2.192348e-03,2.192348e-03,9.788083e-02,9.788083e-02,0.9953,0.9953
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.940927,-0.009257,2.211740e-03,2.211740e-03,9.476060e-02,9.476060e-02,0.9996,0.9996
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.936943,-0.009777,2.230267e-03,2.230267e-03,9.176841e-02,9.176841e-02,1.0038,1.0038
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.932930,-0.010297,2.248005e-03,2.248005e-03,8.889472e-02,8.889472e-02,1.0077,1.0077
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.928890,-0.010819,2.265027e-03,2.265027e-03,8.613076e-02,8.613076e-02,1.0115,1.0115
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.924820,-0.011342,2.281401e-03,2.281401e-03,8.346844e-02,8.346844e-02,1.0151,1.0151
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.920722,-0.011866,2.297187e-03,2.297187e-03,8.090077e-02,8.090077e-02,1.0185,1.0185
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.916595,-0.012391,2.312437e-03,2.312437e-03,7.842121e-02,7.842121e-02,1.0218,1.0218
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.912439,-0.012917,2.327194e-03,2.327194e-03,7.602555e-02,7.602555e-02,1.0251,1.0251
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.908253,-0.013445,2.341496e-03,2.341496e-03,7.370766e-02,7.370766e-02,1.0282,1.0282
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.904038,-0.013973,2.355344e-03,2.355344e-03,7.147303e-02,7.147303e-02,1.0311,1.0311
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.899793,-0.014503,2.368794e-03,2.368794e-03,6.929336e-02,6.929336e-02,1.0340,1.0340
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.895518,-0.015034,2.381860e-03,2.381860e-03,6.719844e-02,6.719844e-02,1.0368,1.0368
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.891213,-0.015566,2.394558e-03,2.394558e-03,6.515118e-02,6.515118e-02,1.0395,1.0395
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.886878,-0.016099,2.406942e-03,2.406942e-03,6.317029e-02,6.317029e-02,1.0422,1.0422
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.882512,-0.016633,2.419015e-03,2.419015e-03,6.124413e-02,6.124413e-02,1.0447,1.0447
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.878115,-0.017168,2.430803e-03,2.430803e-03,5.937133e-02,5.937133e-02,1.0472,1.0472
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.873687,-0.017704,2.442327e-03,2.442327e-03,5.754928e-02,5.754928e-02,1.0497,1.0497
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.869228,-0.018241,2.453604e-03,2.453604e-03,5.577567e-02,5.577567e-02,1.0521,1.0521
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.864738,-0.018779,2.464649e-03,2.464649e-03,5.404835e-02,5.404835e-02,1.0544,1.0544
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.860216,-0.019318,2.475478e-03,2.475478e-03,5.236529e-02,5.236529e-02,1.0566,1.0566
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.855662,-0.019858,2.486103e-03,2.486103e-03,5.072458e-02,5.072458e-02,1.0589,1.0589
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.851076,-0.020399,2.496538e-03,2.496538e-03,4.912447e-02,4.912447e-02,1.0610,1.0610
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.846458,-0.020941,2.506793e-03,2.506793e-03,4.756328e-02,4.756328e-02,1.0632,1.0632
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.841807,-0.021484,2.516881e-03,2.516881e-03,4.603945e-02,4.603945e-02,1.0653,1.0653
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.837124,-0.022027,2.526812e-03,2.526812e-03,4.455149e-02,4.455149e-02,1.0673,1.0673
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.832407,-0.022572,2.536596e-03,2.536596e-03,4.309798e-02,4.309798e-02,1.0693,1.0693
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.827658,-0.023117,2.546243e-03,2.546243e-03,4.167758e-02,4.167758e-02,1.0713,1.0713
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.822875,-0.023663,2.555762e-03,2.555762e-03,4.028901e-02,4.028901e-02,1.0733,1.0733
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.818058,-0.024209,2.565160e-03,2.565160e-03,3.893101e-02,3.893101e-02,1.0752,1.0752
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.813208,-0.024757,2.574446e-03,2.574446e-03,3.760241e-02,3.760241e-02,1.0771,1.0771
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.808324,-0.025305,2.583648e-03,2.583648e-03,3.630198e-02,3.630198e-02,1.0790,1.0790
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.803405,-0.025853,2.592886e-03,2.592886e-03,3.502946e-02,3.502946e-02,1.0809,1.0809
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.798451,-0.026403,2.601573e-03,2.601573e-03,3.378123e-02,3.378123e-02,1.0826,1.0826
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.793463,-0.026952,2.610673e-03,2.610673e-03,3.256098e-02,3.256098e-02,1.0845,1.0845
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.788440,-0.027503,2.619699e-03,2.619699e-03,3.136591e-02,3.136591e-02,1.0863,1.0863
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.783382,-0.028053,2.628340e-03,2.628340e-03,3.020273e-02,3.020273e-02,1.0881,1.0881
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.778288,-0.028605,2.637035e-03,2.637035e-03,2.905179e-02,2.905179e-02,1.0898,1.0898
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.773159,-0.029156,2.645712e-03,2.645712e-03,2.793327e-02,2.793327e-02,1.0916,1.0916
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.767993,-0.029708,2.654321e-03,2.654321e-03,2.683339e-02,2.683339e-02,1.0933,1.0933
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.762791,-0.030260,2.662881e-03,2.662881e-03,2.575621e-02,2.575621e-02,1.0950,1.0950
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.757553,-0.030813,2.671401e-03,2.671401e-03,2.469987e-02,2.469987e-02,1.0967,1.0967
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.752278,-0.031366,2.679890e-03,2.679890e-03,2.366410e-02,2.366410e-02,1.0984,1.0984
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.746967,-0.031918,2.688353e-03,2.688353e-03,2.264835e-02,2.264835e-02,1.1001,1.1001
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.741618,-0.032471,2.696796e-03,2.696796e-03,2.165222e-02,2.165222e-02,1.1018,1.1018
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.736231,-0.033024,2.705222e-03,2.705222e-03,2.067535e-02,2.067535e-02,1.1034,1.1034
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.730807,-0.033576,2.713632e-03,2.713632e-03,1.971742e-02,1.971742e-02,1.1051,1.1051
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.725345,-0.034129,2.722030e-03,2.722030e-03,1.877813e-02,1.877813e-02,1.1068,1.1068
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.719845,-0.034681,2.730460e-03,2.730460e-03,1.785738e-02,1.785738e-02,1.1084,1.1084
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.714306,-0.035233,2.738977e-03,2.738977e-03,1.695543e-02,1.695543e-02,1.1101,1.1101
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.708728,-0.035785,2.747291e-03,2.747291e-03,1.607050e-02,1.607050e-02,1.1118,1.1118
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.703112,-0.036336,2.755735e-03,2.755735e-03,1.520412e-02,1.520412e-02,1.1134,1.1134
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.697456,-0.036886,2.764189e-03,2.764189e-03,1.435564e-02,1.435564e-02,1.1151,1.1151
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.691761,-0.037436,2.772633e-03,2.772633e-03,1.352496e-02,1.352496e-02,1.1167,1.1167
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.686026,-0.037985,2.781104e-03,2.781104e-03,1.271187e-02,1.271187e-02,1.1184,1.1184
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.680250,-0.038533,2.790044e-03,2.790044e-03,1.191964e-02,1.191964e-02,1.1201,1.1201
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.674435,-0.039080,2.798216e-03,2.798216e-03,1.114082e-02,1.114082e-02,1.1217,1.1217
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.668579,-0.039626,2.806765e-03,2.806765e-03,1.038183e-02,1.038183e-02,1.1234,1.1234
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.662682,-0.040171,2.815794e-03,2.815794e-03,9.644038e-03,9.644038e-03,1.1252,1.1252
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.656744,-0.040714,2.824357e-03,2.824357e-03,8.921988e-03,8.921988e-03,1.1268,1.1268
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.650764,-0.041256,2.832885e-03,2.832885e-03,8.217438e-03,8.217438e-03,1.1285,1.1285
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.644743,-0.041796,2.842315e-03,2.842315e-03,7.540124e-03,7.540124e-03,1.1303,1.1303
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.638680,-0.042335,2.850512e-03,2.850512e-03,6.873107e-03,6.873107e-03,1.1319,1.1319
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.632574,-0.042871,2.860113e-03,2.860113e-03,6.248595e-03,6.248595e-03,1.1337,1.1337
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.626426,-0.043406,2.868693e-03,2.868693e-03,5.611478e-03,5.611478e-03,1.1354,1.1354
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.620235,-0.043938,2.877702e-03,2.877702e-03,5.027005e-03,5.027005e-03,1.1371,1.1371
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.614001,-0.044467,2.887483e-03,2.887483e-03,4.452695e-03,4.452695e-03,1.1390,1.1390
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.607724,-0.044994,2.896254e-03,2.896254e-03,3.900679e-03,3.900679e-03,1.1407,1.1407
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.601403,-0.045518,2.905633e-03,2.905633e-03,3.375087e-03,3.375087e-03,1.1424,1.1424
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.595037,-0.046039,2.915141e-03,2.915141e-03,2.875673e-03,2.875673e-03,1.1443,1.1443
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.588628,-0.046557,2.924700e-03,2.924700e-03,2.402658e-03,2.402658e-03,1.1461,1.1461
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.582173,-0.047071,2.934323e-03,2.934323e-03,1.957295e-03,1.957295e-03,1.1479,1.1479
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.575674,-0.047582,2.943994e-03,2.943994e-03,1.540847e-03,1.540847e-03,1.1497,1.1497
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.569130,-0.048088,2.953719e-03,2.953719e-03,1.154364e-03,1.154364e-03,1.1516,1.1516
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.562540,-0.048591,2.964083e-03,2.964083e-03,8.055192e-04,8.055192e-04,1.1535,1.1535
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.555905,-0.049088,2.973825e-03,2.973825e-03,4.837085e-04,4.837085e-04,1.1554,1.1554
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.549223,-0.049581,2.983718e-03,2.983718e-03,1.971002e-04,1.971002e-04,1.1572,1.1572
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.542494,-0.050069,2.994699e-03,2.994699e-03,-4.166589e-05,-4.166589e-05,1.1593,1.1593
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.535719,-0.050551,3.004545e-03,3.004545e-03,-2.542512e-04,-2.542512e-04,1.1612,1.1612
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.528897,-0.051028,3.015021e-03,3.015021e-03,-4.205803e-04,-4.205803e-04,1.1631,1.1631
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.522028,-0.051498,3.025995e-03,3.025995e-03,-5.400192e-04,-5.400192e-04,1.1652,1.1652
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.515110,-0.051962,3.037031e-03,3.037031e-03,-6.214583e-04,-6.214583e-04,1.1672,1.1672
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.508145,-0.052419,3.047474e-03,3.047474e-03,-7.123507e-04,-7.123507e-04,1.1692,1.1692
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.501132,-0.052869,3.058893e-03,3.058893e-03,-7.504736e-04,-7.504736e-04,1.1713,1.1713
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.494069,-0.053311,3.069673e-03,3.069673e-03,-7.498417e-04,-7.498417e-04,1.1733,1.1733
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.486958,-0.053744,3.080709e-03,3.080709e-03,-6.999414e-04,-6.999414e-04,1.1754,1.1754
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.479797,-0.054170,3.093484e-03,3.093484e-03,-5.835345e-04,-5.835345e-04,1.1777,1.1777
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.472587,-0.054586,3.103854e-03,3.103854e-03,-4.232565e-04,-4.232565e-04,1.1796,1.1796
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.465327,-0.054992,3.116029e-03,3.116029e-03,-1.776386e-04,-1.776386e-04,1.1819,1.1819
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.458017,-0.055388,3.127884e-03,3.127884e-03,1.196476e-04,1.196476e-04,1.1841,1.1841
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.450655,-0.055774,3.139339e-03,3.139339e-03,5.048774e-04,5.048774e-04,1.1862,1.1862
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.443243,-0.056148,3.152106e-03,3.152106e-03,9.062052e-04,9.062052e-04,1.1885,1.1885
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.435780,-0.056510,3.164303e-03,3.164303e-03,1.420922e-03,1.420922e-03,1.1908,1.1908
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.428265,-0.056859,3.176097e-03,3.176097e-03,1.969176e-03,1.969176e-03,1.1929,1.1929
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.420698,-0.057195,3.188967e-03,3.188967e-03,2.605325e-03,2.605325e-03,1.1953,1.1953
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.413079,-0.057517,3.201192e-03,3.201192e-03,3.304079e-03,3.304079e-03,1.1975,1.1975
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.405407,-0.057824,3.213509e-03,3.213509e-03,4.077239e-03,4.077239e-03,1.1998,1.1998
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.397682,-0.058116,3.226145e-03,3.226145e-03,4.929569e-03,4.929569e-03,1.2021,1.2021
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.389905,-0.058390,3.240031e-03,3.240031e-03,5.872188e-03,5.872188e-03,1.2046,1.2046
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.382073,-0.058648,3.251863e-03,3.251863e-03,6.871443e-03,6.871443e-03,1.2067,1.2067
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.374188,-0.058887,3.265576e-03,3.265576e-03,7.975549e-03,7.975549e-03,1.2092,1.2092
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.366248,-0.059106,3.277832e-03,3.277832e-03,9.150564e-03,9.150564e-03,1.2114,1.2114
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.358254,-0.059305,3.291028e-03,3.291028e-03,1.042155e-02,1.042155e-02,1.2138,1.2138
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.350205,-0.059482,3.303152e-03,3.303152e-03,1.177352e-02,1.177352e-02,1.2160,1.2160
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,199,0.342101,-0.059636,3.316501e-03,3.316501e-03,1.322859e-02,1.322859e-02,1.2184,1.2184
