case,model,step,which,field,src_integral,tgt_integral,rel_defect_(tgt-src)/src,src_change_since_prev_event
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,328,bdf2_level,Momentum_y,3.275320711876e+02,3.275320715027e+02,9.619e-10,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,328,bdf2_level,Energy,5.616358239093e+04,5.616358239201e+04,1.929e-11,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,328,bdf2_level,Nu_Tilde,1.588961895602e-03,1.588961446688e-03,-2.825e-07,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,329,state,Density,3.136378600270e+04,3.136378600266e+04,-1.322e-12,5.478e-11
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,329,state,Momentum_x,3.119235009262e+03,3.119235014807e+03,1.778e-09,6.603e-11
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,329,state,Momentum_y,3.275320722295e+02,3.275320725619e+02,1.015e-09,4.765e-09
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,329,state,Energy,5.616358239146e+04,5.616358239248e+04,1.811e-11,6.740e-11
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,329,state,Nu_Tilde,1.588961838084e-03,1.588961378166e-03,-2.894e-07,9.492e-08
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,338,bdf2_level,Density,3.136378600447e+04,3.136378600513e+04,2.096e-11,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,338,bdf2_level,Momentum_x,3.119235016029e+03,3.119235018519e+03,7.984e-10,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,338,bdf2_level,Momentum_y,3.275320810952e+02,3.275320791031e+02,-6.082e-09,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,338,bdf2_level,Energy,5.616358239723e+04,5.616358239872e+04,2.642e-11,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,338,bdf2_level,Nu_Tilde,1.588960860269e-03,1.588958156948e-03,-1.701e-06,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,339,state,Density,3.136378600467e+04,3.136378600535e+04,2.159e-11,6.277e-11
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,339,state,Momentum_x,3.119235016142e+03,3.119235018643e+03,8.018e-10,2.206e-09
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,339,state,Momentum_y,3.275320815298e+02,3.275320795243e+02,-6.123e-09,2.840e-08
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,339,state,Energy,5.616358239776e+04,5.616358239927e+04,2.686e-11,1.121e-10
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,339,state,Nu_Tilde,1.588960816578e-03,1.588958121270e-03,-1.696e-06,-6.429e-07
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,348,bdf2_level,Density,3.136378600712e+04,3.136378600614e+04,-3.120e-11,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,348,bdf2_level,Momentum_x,3.119235019620e+03,3.119235018839e+03,-2.506e-10,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,348,bdf2_level,Momentum_y,3.275320808130e+02,3.275320815321e+02,2.195e-09,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,348,bdf2_level,Energy,5.616358240393e+04,5.616358240213e+04,-3.207e-11,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,348,bdf2_level,Nu_Tilde,1.588958113634e-03,1.588960447067e-03,1.469e-06,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,349,state,Density,3.136378600731e+04,3.136378600633e+04,-3.134e-11,8.420e-11
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,349,state,Momentum_x,3.119235019744e+03,3.119235018988e+03,-2.423e-10,1.155e-09
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,349,state,Momentum_y,3.275320810999e+02,3.275320818162e+02,2.187e-09,-1.313e-09
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,349,state,Energy,5.616358240443e+04,5.616358240262e+04,-3.228e-11,1.189e-10
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,349,state,Nu_Tilde,1.588958124057e-03,1.588960458501e-03,1.469e-06,-1.695e-06
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,358,bdf2_level,Density,3.136378600794e+04,3.136378600648e+04,-4.671e-11,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,358,bdf2_level,Momentum_x,3.119235020332e+03,3.119235014664e+03,-1.817e-09,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,358,bdf2_level,Momentum_y,3.275320783224e+02,3.275320766478e+02,-5.113e-09,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,358,bdf2_level,Energy,5.616358240689e+04,5.616358240496e+04,-3.449e-11,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,358,bdf2_level,Nu_Tilde,1.588960182360e-03,1.588960502947e-03,2.018e-07,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,359,state,Density,3.136378600811e+04,3.136378600664e+04,-4.668e-11,2.533e-11
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,359,state,Momentum_x,3.119235020476e+03,3.119235014813e+03,-1.815e-09,2.346e-10
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,359,state,Momentum_y,3.275320777517e+02,3.275320760514e+02,-5.191e-09,-1.022e-08
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,359,state,Energy,5.616358240733e+04,5.616358240540e+04,-3.438e-11,5.156e-11
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,359,state,Nu_Tilde,1.588960143362e-03,1.588960465571e-03,2.028e-07,1.271e-06
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,368,bdf2_level,Density,3.136378600792e+04,3.136378600863e+04,2.262e-11,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,368,bdf2_level,Momentum_x,3.119235016273e+03,3.119235017103e+03,2.661e-10,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,368,bdf2_level,Momentum_y,3.275320783910e+02,3.275320810792e+02,8.207e-09,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,368,bdf2_level,Energy,5.616358240882e+04,5.616358240908e+04,4.645e-12,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,368,bdf2_level,Nu_Tilde,1.588960173676e-03,1.588958648534e-03,-9.598e-07,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,369,state,Density,3.136378600804e+04,3.136378600875e+04,2.275e-11,-2.306e-12
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,369,state,Momentum_x,3.119235016398e+03,3.119235017238e+03,2.692e-10,-1.307e-09
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,369,state,Momentum_y,3.275320788689e+02,3.275320815519e+02,8.192e-09,3.411e-09
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,369,state,Energy,5.616358240913e+04,5.616358240940e+04,4.819e-12,3.202e-11
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,369,state,Nu_Tilde,1.588960121439e-03,1.588958592022e-03,-9.625e-07,-1.380e-08
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,378,bdf2_level,Density,3.136378600944e+04,3.136378600865e+04,-2.541e-11,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,378,bdf2_level,Momentum_x,3.119235018119e+03,3.119235013325e+03,-1.537e-09,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,378,bdf2_level,Momentum_y,3.275320836854e+02,3.275320815605e+02,-6.488e-09,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,378,bdf2_level,Energy,5.616358241133e+04,5.616358241006e+04,-2.265e-11,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,378,bdf2_level,Nu_Tilde,1.588958360764e-03,1.588959167540e-03,5.077e-07,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,379,state,Density,3.136378600948e+04,3.136378600870e+04,-2.493e-11,4.601e-11
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,379,state,Momentum_x,3.119235018195e+03,3.119235013356e+03,-1.551e-09,5.760e-10
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,379,state,Momentum_y,3.275320837489e+02,3.275320816285e+02,-6.474e-09,1.490e-08
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,379,state,Energy,5.616358241144e+04,5.616358241021e+04,-2.198e-11,4.121e-11
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,379,state,Nu_Tilde,1.588958360764e-03,1.588959160663e-03,5.034e-07,-1.108e-06
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,388,bdf2_level,Density,3.136378600860e+04,3.136378600759e+04,-3.226e-11,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,388,bdf2_level,Momentum_x,3.119235013931e+03,3.119235010378e+03,-1.139e-09,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,388,bdf2_level,Momentum_y,3.275320832773e+02,3.275320841871e+02,2.778e-09,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,388,bdf2_level,Energy,5.616358241013e+04,5.616358241050e+04,6.531e-12,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,388,bdf2_level,Nu_Tilde,1.588959060299e-03,1.588960318770e-03,7.920e-07,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,389,state,Density,3.136378600854e+04,3.136378600754e+04,-3.178e-11,-3.005e-11
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,389,state,Momentum_x,3.119235013987e+03,3.119235010427e+03,-1.141e-09,-1.349e-09
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,389,state,Momentum_y,3.275320835485e+02,3.275320844541e+02,2.765e-09,-6.119e-10
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,389,state,Energy,5.616358241000e+04,5.616358241038e+04,6.876e-12,-2.575e-11
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,389,state,Nu_Tilde,1.588959040219e-03,1.588960285868e-03,7.839e-07,4.276e-07
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,398,bdf2_level,Density,3.136378600655e+04,3.136378600753e+04,3.129e-11,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,398,bdf2_level,Momentum_x,3.119235011203e+03,3.119235010282e+03,-2.952e-10,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,398,bdf2_level,Momentum_y,3.275320885242e+02,3.275320906205e+02,6.400e-09,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,398,bdf2_level,Energy,5.616358240806e+04,5.616358240900e+04,1.667e-11,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,398,bdf2_level,Nu_Tilde,1.588959930765e-03,1.588958770196e-03,-7.304e-07,
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,399,state,Density,3.136378600640e+04,3.136378600739e+04,3.166e-11,-6.825e-11
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,399,state,Momentum_x,3.119235011264e+03,3.119235010361e+03,-2.896e-10,-8.729e-10
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,399,state,Momentum_y,3.275320890669e+02,3.275320911525e+02,6.368e-09,1.685e-08
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,399,state,Energy,5.616358240768e+04,5.616358240865e+04,1.721e-11,-4.119e-11
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,399,state,Nu_Tilde,1.588959895578e-03,1.588958752030e-03,-7.197e-07,5.383e-07
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,8,bdf2_level,Density,3.136378599932e+04,3.136378599935e+04,9.607e-13,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,8,bdf2_level,Momentum_x,3.119235069001e+03,3.119235073051e+03,1.298e-09,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,8,bdf2_level,Momentum_y,3.275320982967e+02,3.275320988456e+02,1.676e-09,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,8,bdf2_level,Energy,5.616358237638e+04,5.616358237607e+04,-5.631e-12,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,8,bdf2_level,Nu_Tilde,1.588962734081e-03,1.588962145644e-03,-3.703e-07,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,9,state,Density,3.136378599932e+04,3.136378599935e+04,9.608e-13,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,9,state,Momentum_x,3.119235069001e+03,3.119235073051e+03,1.298e-09,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,9,state,Momentum_y,3.275320982967e+02,3.275320988456e+02,1.676e-09,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,9,state,Energy,5.616358237638e+04,5.616358237607e+04,-5.632e-12,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,9,state,Nu_Tilde,1.588962734081e-03,1.588962145644e-03,-3.703e-07,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,18,bdf2_level,Density,3.136378599935e+04,3.136378599977e+04,1.358e-11,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,18,bdf2_level,Momentum_x,3.119235072535e+03,3.119235075849e+03,1.062e-09,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,18,bdf2_level,Momentum_y,3.275320970519e+02,3.275320953869e+02,-5.084e-09,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,18,bdf2_level,Energy,5.616358237607e+04,5.616358237673e+04,1.172e-11,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,18,bdf2_level,Nu_Tilde,1.588962228945e-03,1.588961819044e-03,-2.580e-07,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,19,state,Density,3.136378599935e+04,3.136378599978e+04,1.390e-11,9.871e-13
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,19,state,Momentum_x,3.119235072467e+03,3.119235075788e+03,1.065e-09,1.111e-09
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,19,state,Momentum_y,3.275320968233e+02,3.275320951628e+02,-5.070e-09,-4.498e-09
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,19,state,Energy,5.616358237607e+04,5.616358237675e+04,1.213e-11,-5.595e-12
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,19,state,Nu_Tilde,1.588962212258e-03,1.588961785505e-03,-2.686e-07,-3.284e-07
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,28,bdf2_level,Density,3.136378599979e+04,3.136378599774e+04,-6.543e-11,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,28,bdf2_level,Momentum_x,3.119235075013e+03,3.119235066568e+03,-2.708e-09,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,28,bdf2_level,Momentum_y,3.275320963784e+02,3.275320960540e+02,-9.906e-10,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,28,bdf2_level,Energy,5.616358237676e+04,5.616358237416e+04,-4.640e-11,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,28,bdf2_level,Nu_Tilde,1.588961573615e-03,1.588963129661e-03,9.793e-07,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,29,state,Density,3.136378599979e+04,3.136378599776e+04,-6.462e-11,1.408e-11
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,29,state,Momentum_x,3.119235074918e+03,3.119235066482e+03,-2.705e-09,7.858e-10
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,29,state,Momentum_y,3.275320963455e+02,3.275320960424e+02,-9.255e-10,-1.459e-09
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,29,state,Energy,5.616358237676e+04,5.616358237422e+04,-4.531e-11,1.237e-11
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,29,state,Nu_Tilde,1.588961572523e-03,1.588963107498e-03,9.660e-07,-4.026e-07
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,38,bdf2_level,Density,3.136378599778e+04,3.136378599827e+04,1.587e-11,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,38,bdf2_level,Momentum_x,3.119235065544e+03,3.119235076365e+03,3.469e-09,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,38,bdf2_level,Momentum_y,3.275320956081e+02,3.275320995924e+02,1.216e-08,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,38,bdf2_level,Energy,5.616358237425e+04,5.616358237528e+04,1.830e-11,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,38,bdf2_level,Nu_Tilde,1.588963388640e-03,1.588961172643e-03,-1.395e-06,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,39,state,Density,3.136378599778e+04,3.136378599829e+04,1.633e-11,-6.422e-11
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,39,state,Momentum_x,3.119235065440e+03,3.119235076274e+03,3.473e-09,-3.039e-09
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,39,state,Momentum_y,3.275320959686e+02,3.275320999776e+02,1.224e-08,-1.151e-09
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,39,state,Energy,5.616358237425e+04,5.616358237531e+04,1.894e-11,-4.481e-11
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,39,state,Nu_Tilde,1.588963406393e-03,1.588961194031e-03,-1.392e-06,1.154e-06
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,48,bdf2_level,Density,3.136378599830e+04,3.136378599857e+04,8.689e-12,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,48,bdf2_level,Momentum_x,3.119235075260e+03,3.119235070573e+03,-1.503e-09,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,48,bdf2_level,Momentum_y,3.275321003685e+02,3.275321012009e+02,2.541e-09,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,48,bdf2_level,Energy,5.616358237533e+04,5.616358237519e+04,-2.400e-12,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,48,bdf2_level,Nu_Tilde,1.588960826509e-03,1.588962243272e-03,8.916e-07,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,49,state,Density,3.136378599830e+04,3.136378599859e+04,9.269e-12,1.656e-11
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,49,state,Momentum_x,3.119235075147e+03,3.119235070478e+03,-1.497e-09,3.112e-09
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,49,state,Momentum_y,3.275321001378e+02,3.275321009831e+02,2.581e-09,1.273e-08
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,49,state,Energy,5.616358237533e+04,5.616358237524e+04,-1.653e-12,1.924e-11
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,49,state,Nu_Tilde,1.588960785719e-03,1.588962190807e-03,8.843e-07,-1.649e-06
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,58,bdf2_level,Density,3.136378599860e+04,3.136378599735e+04,-3.959e-11,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,58,bdf2_level,Momentum_x,3.119235069655e+03,3.119235068235e+03,-4.551e-10,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,58,bdf2_level,Momentum_y,3.275321026072e+02,3.275321037532e+02,3.499e-09,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,58,bdf2_level,Energy,5.616358237526e+04,5.616358237310e+04,-3.843e-11,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,58,bdf2_level,Nu_Tilde,1.588961762966e-03,1.588961638848e-03,-7.811e-08,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,59,state,Density,3.136378599860e+04,3.136378599734e+04,-4.009e-11,9.593e-12
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,59,state,Momentum_x,3.119235069568e+03,3.119235068123e+03,-4.632e-10,-1.789e-09
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,59,state,Momentum_y,3.275321028118e+02,3.275321039379e+02,3.438e-09,8.164e-09
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,59,state,Energy,5.616358237526e+04,5.616358237306e+04,-3.911e-11,-1.259e-12
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,59,state,Nu_Tilde,1.588961719362e-03,1.588961589719e-03,-8.159e-08,5.876e-07
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,68,bdf2_level,Density,3.136378599733e+04,3.136378599733e+04,5.800e-16,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,68,bdf2_level,Momentum_x,3.119235066800e+03,3.119235069866e+03,9.831e-10,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,68,bdf2_level,Momentum_y,3.275321063439e+02,3.275321104648e+02,1.258e-08,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,68,bdf2_level,Energy,5.616358237304e+04,5.616358237357e+04,9.420e-12,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,68,bdf2_level,Nu_Tilde,1.588961200022e-03,1.588960877777e-03,-2.028e-07,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,69,state,Density,3.136378599733e+04,3.136378599737e+04,1.187e-12,-4.030e-11
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,69,state,Momentum_x,3.119235066634e+03,3.119235069685e+03,9.780e-10,-9.404e-10
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,69,state,Momentum_y,3.275321067645e+02,3.275321108935e+02,1.261e-08,1.207e-08
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,69,state,Energy,5.616358237304e+04,5.616358237367e+04,1.110e-11,-3.945e-11
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,69,state,Nu_Tilde,1.588961145891e-03,1.588960818092e-03,-2.063e-07,-3.609e-07
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,78,bdf2_level,Density,3.136378599739e+04,3.136378599758e+04,5.942e-12,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,78,bdf2_level,Momentum_x,3.119235068723e+03,3.119235068122e+03,-1.926e-10,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,78,bdf2_level,Momentum_y,3.275321096155e+02,3.275321072884e+02,-7.105e-09,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,78,bdf2_level,Energy,5.616358237371e+04,5.616358237514e+04,2.544e-11,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,78,bdf2_level,Nu_Tilde,1.588960384393e-03,1.588960236691e-03,-9.296e-08,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,79,state,Density,3.136378599739e+04,3.136378599760e+04,6.622e-12,1.815e-12
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,79,state,Momentum_x,3.119235068636e+03,3.119235068085e+03,-1.768e-10,6.419e-10
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,79,state,Momentum_y,3.275321090663e+02,3.275321067337e+02,-7.122e-09,7.027e-09
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,79,state,Energy,5.616358237371e+04,5.616358237520e+04,2.649e-11,1.192e-11
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,79,state,Nu_Tilde,1.588960338172e-03,1.588960216964e-03,-7.628e-08,-5.083e-07
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,88,bdf2_level,Density,3.136378599761e+04,3.136378599878e+04,3.752e-11,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,88,bdf2_level,Momentum_x,3.119235067436e+03,3.119235063425e+03,-1.286e-09,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,88,bdf2_level,Momentum_y,3.275321089794e+02,3.275321090233e+02,1.342e-10,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,88,bdf2_level,Energy,5.616358237523e+04,5.616358237524e+04,1.145e-13,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,88,bdf2_level,Nu_Tilde,1.588959780148e-03,1.588960195735e-03,2.615e-07,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,89,state,Density,3.136378599761e+04,3.136378599882e+04,3.856e-11,6.990e-12
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,89,state,Momentum_x,3.119235067352e+03,3.119235063340e+03,-1.286e-09,-4.118e-10
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,89,state,Momentum_y,3.275321096051e+02,3.275321096857e+02,2.459e-10,1.645e-09
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,89,state,Energy,5.616358237523e+04,5.616358237532e+04,1.565e-12,2.702e-11
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,89,state,Nu_Tilde,1.588959742741e-03,1.588960183711e-03,2.775e-07,-3.747e-07
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,98,bdf2_level,Density,3.136378599883e+04,3.136378599879e+04,-1.507e-12,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,98,bdf2_level,Momentum_x,3.119235062352e+03,3.119235063307e+03,3.063e-10,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,98,bdf2_level,Momentum_y,3.275321114787e+02,3.275321150379e+02,1.087e-08,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,98,bdf2_level,Energy,5.616358237536e+04,5.616358237607e+04,1.259e-11,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,98,bdf2_level,Nu_Tilde,1.588960199592e-03,1.588960508773e-03,1.946e-07,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,99,state,Density,3.136378599883e+04,3.136378599881e+04,-8.733e-13,3.905e-11
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,99,state,Momentum_x,3.119235062242e+03,3.119235063186e+03,3.028e-10,-1.638e-09
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,99,state,Momentum_y,3.275321115501e+02,3.275321150867e+02,1.080e-08,5.938e-09
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,99,state,Energy,5.616358237536e+04,5.616358237611e+04,1.335e-11,2.317e-12
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,99,state,Nu_Tilde,1.588960199386e-03,1.588960520122e-03,2.019e-07,2.874e-07
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,108,bdf2_level,Density,3.136378599882e+04,3.136378599898e+04,5.339e-12,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,108,bdf2_level,Momentum_x,3.119235062413e+03,3.119235067808e+03,1.730e-09,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,108,bdf2_level,Momentum_y,3.275321177091e+02,3.275321212167e+02,1.071e-08,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,108,bdf2_level,Energy,5.616358237613e+04,5.616358237581e+04,-5.751e-12,
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,108,bdf2_level,Nu_Tilde,1.588960437346e-03,1.588958487657e-03,-1.227e-06,
