grid,dim,solution,interp_order,method,resolution,n_points,h,h_nominal,case,ref_source,field,L1,L2,Linf,rel_L1,rel_L2,rel_Linf,order_L2
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_64,reference_file,Density,8.244267693462181e-05,0.00011224848999002967,0.0006189523118020901,3.4253237147344926e-05,4.612119266095049e-05,0.00018398882513829013,nan
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_128,reference_file,Density,7.287212984329175e-06,1.0177052047031174e-05,5.7439731181663234e-05,3.0275385971753976e-06,4.180662551396156e-06,1.7069013004042713e-05,3.4633044110619826
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_256,reference_file,Density,7.715196112438839e-07,1.0985809783584914e-06,7.154742246218149e-06,3.2052718645543515e-07,4.512392362258912e-07,2.1261578495508488e-06,3.2116065988206572
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_64,reference_file,Momentum_x,0.02454362907429728,0.03992402450917904,0.2804541753400329,0.0004308793548006878,0.0005143205046724076,0.0010376869023923044,nan
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_128,reference_file,Momentum_x,0.0020213147044335924,0.0032691221415898975,0.032560422038732995,3.491713720117245e-05,4.178279755855538e-05,0.00012030231763649084,3.6102819722357635
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_256,reference_file,Momentum_x,0.0002016628538715277,0.0003221994129993516,0.003828802346897753,3.4560648482139247e-06,4.101896044953746e-06,1.4147235969025605e-05,3.342877509592265
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_64,reference_file,Momentum_y,0.01227181453714864,0.01996201225458952,0.14022708767001646,0.0004308793548006878,0.0005143205046724076,0.0010376869023923044,nan
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_128,reference_file,Momentum_y,0.0010106573522167962,0.0016345610707949488,0.016280211019366497,3.491713720117245e-05,4.178279755855538e-05,0.00012030231763649084,3.6102819722357635
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_256,reference_file,Momentum_y,0.00010083142693576385,0.0001610997064996758,0.0019144011734488764,3.4560648482139247e-06,4.101896044953746e-06,1.4147235969025605e-05,3.342877509592265
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_64,reference_file,Energy,74.92677694573327,115.13693306071288,698.5479049085407,7.736792444533574e-05,0.00011384394495480279,0.0003753249962903711,nan
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_128,reference_file,Energy,6.436332372859152,9.876145379686184,82.68433925043792,6.642914966542256e-06,9.754652625081557e-06,4.439683719724317e-05,3.5432588046038487
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_256,reference_file,Energy,0.6704982932796142,1.0187268531004856,9.967375549138524,6.918568965931721e-07,1.0056486763042262e-06,5.3520583046127025e-06,3.277180793854699
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_64,reference_file,ALL_FIELDS,18.74091870800541,57.56847085655773,698.5479049085407,7.739900349275358e-05,0.00011384395309054763,0.0003753249962903711,nan
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_128,reference_file,ALL_FIELDS,1.6098429080321965,4.938073028007732,82.68433925043792,6.6454396991958485e-06,9.754653256653766e-06,4.439683719724317e-05,3.5432588142233112
Struct,2,Asym,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_ConsGalerkinProj_256,reference_file,ALL_FIELDS,0.16770038977000817,0.509363458395575,9.967375549138524,6.921055972296674e-07,1.005648735395282e-06,5.3520583046127025e-06,3.277180802454941
Struct,2,Asym,ThirdOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_NN_64,reference_file,Density,0.00039990430712359123,0.0005057418490167162,0.0016923435326798852,0.00016615201710409947,0.00020780161280812908,0.0005030634709184459,nan
Struct,2,Asym,ThirdOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_NN_128,reference_file,Density,5.0030841196247824e-05,6.307465670502944e-05,0.0002226316650872917,2.078576584717962e-05,2.591063247100217e-05,6.61580879351293e-05,3.003268809007927
Struct,2,Asym,ThirdOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_NN_256,reference_file,Density,6.247712506861843e-06,7.866831113293176e-06,2.9084770521770054e-05,2.5956070104014936e-06,3.231280108622183e-06,8.643052540422862e-06,3.0032059321172695
Struct,2,Asym,ThirdOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_NN_64,reference_file,Momentum_x,0.09582541691986463,0.1545597496825858,0.8210773751249718,0.0016822774533851348,0.001991113106358103,0.0030380051820758755,nan
Struct,2,Asym,ThirdOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_NN_128,reference_file,Momentum_x,0.012134239418961091,0.019443665283617267,0.10082902492132462,0.00020961253667942106,0.0002485103630745915,0.0003725371055889069,2.99079255373088
Struct,2,Asym,ThirdOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_NN_256,reference_file,Momentum_x,0.001521717724466493,0.0024261004442754615,0.012382535696275454,2.607894828158661e-05,3.088649890573844e-05,4.575285912369655e-05,3.002589017333726
Struct,2,Asym,ThirdOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_NN_64,reference_file,Momentum_y,0.04791270845993231,0.0772798748412929,0.4105386875624859,0.0016822774533851348,0.001991113106358103,0.0030380051820758755,nan
Struct,2,Asym,ThirdOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_NN_128,reference_file,Momentum_y,0.006067119709480546,0.009721832641808634,0.05041451246066231,0.00020961253667942106,0.0002485103630745915,0.0003725371055889069,2.99079255373088
Struct,2,Asym,ThirdOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_NN_256,reference_file,Momentum_y,0.0007608588622332465,0.0012130502221377308,0.006191267848137727,2.607894828158661e-05,3.088649890573844e-05,4.575285912369655e-05,3.002589017333726
Struct,2,Asym,ThirdOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_NN_64,reference_file,Energy,328.082049056927,478.8562695369768,2265.6054981411435,0.00033877110717963043,0.0004734787121842436,0.0012172942889243966,nan
Struct,2,Asym,ThirdOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_NN_128,reference_file,Energy,41.20598146932254,60.05347951975949,280.9781261780299,4.252854190188907e-05,5.9314723419079254e-05,0.0001508694419886336,2.9952729470119523
Struct,2,Asym,ThirdOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_NN_256,reference_file,Energy,5.153974224846495,7.493676758386722,34.459304090123624,5.318153152757489e-06,7.397474690872817e-06,1.8503186091213415e-05,3.0025021854996328
Struct,2,Asym,ThirdOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_NN_64,reference_file,ALL_FIELDS,82.05654677165349,239.42815035831774,2265.6054981411435,0.00033888920010466503,0.00047347874126908414,0.0012172942889243966,nan
Struct,2,Asym,ThirdOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_NN_128,reference_file,ALL_FIELDS,10.306058214823043,30.026741727185037,280.9781261780299,4.254346064531583e-05,5.931472708372599e-05,0.0001508694419886336,2.995272946426689
Struct,2,Asym,ThirdOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_NN_256,reference_file,ALL_FIELDS,1.2890657622864254,3.7468386246508345,34.459304090123624,5.320021202688463e-06,7.3974751476656845e-06,1.8503186091213415e-05,3.002502185511011
Struct,2,Discontinuous,FirstOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_FirstOrder_NN_64,reference_file,Density,0.030468749999999992,0.2704163456597991,2.3999999999999995,0.018335684062059234,0.14142135623730948,0.6666666666666666,nan
Struct,2,Discontinuous,FirstOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_FirstOrder_NN_128,reference_file,Density,0.011718749999999997,0.16770509831248417,2.3999999999999995,0.007042253521126758,0.08757118051300733,0.6666666666666666,0.6892558116268649
Struct,2,Discontinuous,FirstOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_FirstOrder_NN_256,reference_file,Density,0.007470703124999999,0.1339017830351784,2.3999999999999995,0.004477218856992362,0.06971312612599995,0.6666666666666666,0.3247513764579332
Struct,2,Discontinuous,FirstOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_FirstOrder_NN_64,reference_file,Momentum_x,6.093749999999999,54.08326913195983,479.99999999999994,0.03667136812411847,0.282842712474619,1.3333333333333335,nan
Struct,2,Discontinuous,FirstOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_FirstOrder_NN_128,reference_file,Momentum_x,2.3437499999999996,33.541019662496836,479.99999999999994,0.014084507042253518,0.17514236102601466,1.3333333333333335,0.689255811626865
Struct,2,Discontinuous,FirstOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_FirstOrder_NN_256,reference_file,Momentum_x,1.4941406249999998,26.78035660703568,479.99999999999994,0.008954437713984723,0.1394262522519999,1.3333333333333335,0.3247513764579332
Struct,2,Discontinuous,FirstOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_FirstOrder_NN_64,reference_file,Momentum_y,3.0468749999999996,27.041634565979916,239.99999999999997,0.03667136812411847,0.282842712474619,1.3333333333333335,nan
Struct,2,Discontinuous,FirstOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_FirstOrder_NN_128,reference_file,Momentum_y,1.1718749999999998,16.770509831248418,239.99999999999997,0.014084507042253518,0.17514236102601466,1.3333333333333335,0.689255811626865
Struct,2,Discontinuous,FirstOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_FirstOrder_NN_256,reference_file,Momentum_y,0.7470703124999999,13.39017830351784,239.99999999999997,0.008954437713984723,0.1394262522519999,1.3333333333333335,0.3247513764579332
Struct,2,Discontinuous,FirstOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_FirstOrder_NN_64,reference_file,Energy,24067.158984375,213600.9249794656,1895751.6,0.03962951008159509,0.22182750979608853,0.8865506325673135,nan
Struct,2,Discontinuous,FirstOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_FirstOrder_NN_128,reference_file,Energy,9256.599609375,132469.67018918722,1895751.6,0.015195796035062006,0.13724573879065013,0.8865506325673135,0.6892558116268649
Struct,2,Discontinuous,FirstOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_FirstOrder_NN_256,reference_file,Energy,5901.082250976562,105768.54976324683,1895751.6,0.009630611360057878,0.10908308256062271,0.8865506325673135,0.3247513764579335
Struct,2,Discontinuous,FirstOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_FirstOrder_NN_64,reference_file,ALL_FIELDS,6019.08251953125,106800.46676911859,1895751.6,0.0396282382222935,0.22182751321696825,0.8865506325673135,nan
Struct,2,Discontinuous,FirstOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_FirstOrder_NN_128,reference_file,ALL_FIELDS,2315.03173828125,66234.837748556,1895751.6,0.0151953185932841,0.1372457409128109,0.8865506325673135,0.689255811626865
Struct,2,Discontinuous,FirstOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_FirstOrder_NN_256,reference_file,ALL_FIELDS,1475.8327331542969,52884.27700064247,1895751.6,0.009630321245026842,0.10908308425589366,0.8865506325673135,0.3247513764579332
Struct,2,Discontinuous,SecondOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_Barycentric_64,reference_file,Density,0.041592261904761896,0.2133976306167301,1.9809523809523955,0.025029663957731655,0.11160191617119714,0.5502645502645543,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_Barycentric_128,reference_file,Density,0.020503198818897724,0.14740848333295462,2.097637795275616,0.012321171121215533,0.07697282332494157,0.5826771653543378,0.5337246041350833
Struct,2,Discontinuous,SecondOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_Barycentric_256,reference_file,Density,0.010272863051470633,0.10521180133491857,2.0988235294117636,0.006156563231033816,0.054776295058579505,0.5830065359477122,0.4865230166064744
Struct,2,Discontinuous,SecondOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_Barycentric_64,reference_file,Momentum_x,8.318452380952372,42.679526123346015,396.1904761904791,0.05005932791546327,0.22320383234239424,1.1005291005291087,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_Barycentric_128,reference_file,Momentum_x,4.1006397637795375,29.48169666659092,419.5275590551231,0.024642342242431024,0.1539456466498831,1.1653543307086756,0.5337246041350833
Struct,2,Discontinuous,SecondOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_Barycentric_256,reference_file,Momentum_x,2.054572610294121,21.042360266983714,419.7647058823528,0.012313126462067597,0.109552590117159,1.1660130718954247,0.4865230166064744
Struct,2,Discontinuous,SecondOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_Barycentric_64,reference_file,Momentum_y,4.159226190476186,21.339763061673008,198.09523809523955,0.05005932791546327,0.22320383234239424,1.1005291005291087,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_Barycentric_128,reference_file,Momentum_y,2.0503198818897688,14.74084833329546,209.76377952756155,0.024642342242431024,0.1539456466498831,1.1653543307086756,0.5337246041350833
Struct,2,Discontinuous,SecondOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_Barycentric_256,reference_file,Momentum_y,1.0272863051470604,10.521180133491857,209.8823529411764,0.012313126462067597,0.109552590117159,1.1660130718954247,0.4865230166064744
Struct,2,Discontinuous,SecondOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_Barycentric_64,reference_file,Energy,32853.58210565473,168562.04153244797,1564747.3523809642,0.05409742646059007,0.1750540074809246,0.7317560776746135,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_Barycentric_128,reference_file,Energy,16195.404985851415,116437.4450550092,1656916.7527559255,0.026586660464494375,0.12063548695069427,0.7748592142911258,0.5337246041350833
Struct,2,Discontinuous,SecondOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_Barycentric_256,reference_file,Energy,8114.498569335943,83106.43363314754,1657853.3599999999,0.013242923717948111,0.08571079003745297,0.7752972198529838,0.4865230166064742
Struct,2,Discontinuous,SecondOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_Barycentric_64,reference_file,ALL_FIELDS,8216.525344122014,84281.02414327867,1564747.3523809642,0.05409569027170217,0.17505401018049374,0.7317560776746135,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_Barycentric_128,reference_file,ALL_FIELDS,4050.3941121739763,58218.72486026954,1656916.7527559255,0.026585825129352245,0.12063548881601922,0.7748592142911258,0.5337246041350833
Struct,2,Discontinuous,SecondOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_Barycentric_256,reference_file,ALL_FIELDS,2029.3976752786089,41553.21848156885,1657853.3599999999,0.013242524784683978,0.0857107913694928,0.7752972198529838,0.4865230166064744
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_64,reference_file,Density,0.04006062275797987,0.21584563075953475,2.1003697981004876,0.02410794411387599,0.11288216237606266,0.5834360550279133,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_128,reference_file,Density,0.019498920076816254,0.1475712718227681,2.2254525124372027,0.011717660891232303,0.07705782718213101,0.6181812534547786,0.5485879948209597
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_256,reference_file,Density,0.009836740996832401,0.10615369546752586,2.228985163863854,0.005895193738188851,0.05526667228116317,0.6191625455177372,0.47525729878803724
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_64,reference_file,Momentum_x,8.012124551596232,43.16912615190766,420.07395962014976,0.04821588822775354,0.22576432475212901,1.1668721100559718,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_128,reference_file,Momentum_x,3.8997840153628855,29.514254364551807,445.09050248791715,0.02343532178246241,0.15411565436425256,1.2363625069108812,0.5485879948210722
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_256,reference_file,Momentum_x,1.9673481993649455,21.23073909350395,445.7970327727196,0.011790387476368503,0.11053334456231996,1.2383250910353325,0.47525729878803147
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_64,reference_file,Momentum_y,4.006062275798116,21.58456307595383,210.03697981007488,0.04821588822775354,0.22576432475212901,1.1668721100559718,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_128,reference_file,Momentum_y,1.9498920076814428,14.757127182275903,222.54525124395857,0.02343532178246241,0.15411565436425256,1.2363625069108812,0.5485879948210722
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_256,reference_file,Momentum_y,0.9836740996824728,10.615369546751975,222.8985163863598,0.011790387476368503,0.11053334456231996,1.2383250910353325,0.47525729878803147
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_64,reference_file,Energy,31643.745704342153,170495.70827725477,1659074.752225407,0.0521052833956764,0.17706214709369658,0.77586840547142,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_128,reference_file,Energy,15402.12872245417,116566.03111335973,1757877.1504906788,0.025284404257384367,0.12076870905769652,0.8220734719375353,0.5485879948209286
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_256,reference_file,Energy,7770.007284808303,83850.43251187196,1760667.579490711,0.0126807113072223,0.08647810405749551,0.8233784195873818,0.47525729878799094
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_64,reference_file,ALL_FIELDS,7913.9509879480765,85247.8575544221,1659074.752225407,0.05210361114211554,0.17706214982423393,0.77586840547142,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_128,reference_file,ALL_FIELDS,3851.999474349323,58283.01789202095,1757877.1504906788,0.02528360983826384,0.1207687109250814,0.8220734719375353,0.5485879948209283
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_ConsGalerkinProj_256,reference_file,ALL_FIELDS,1943.2420359620867,41925.21793583671,1760667.579490711,0.01268032931019044,0.08647810540146025,0.8233784195873818,0.47525729878799094
Struct,2,Discontinuous,SecondOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_NN_64,reference_file,Density,0.047061011904761856,0.24134831247909705,2.2095238095238137,0.028320684173998672,0.1262194620413954,0.6137566137566149,nan
Struct,2,Discontinuous,SecondOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_NN_128,reference_file,Density,0.022348671259842523,0.15813916987022578,2.570078740157493,0.013430187423755131,0.08257610490218338,0.7139107611548593,0.6099219828595124
Struct,2,Discontinuous,SecondOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_NN_256,reference_file,Density,0.011936465992647041,0.11960115423477571,2.5647058823529303,0.0071535663690460724,0.06226780675350387,0.7124183006535918,0.40296344393460604
Struct,2,Discontinuous,SecondOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_NN_64,reference_file,Momentum_x,9.412202380952369,48.26966249581941,441.9047619047627,0.05664136834799733,0.2524389240827908,1.2275132275132299,nan
Struct,2,Discontinuous,SecondOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_NN_128,reference_file,Momentum_x,4.4697342519685055,31.627833974045156,514.0157480314986,0.026860374847510266,0.16515220980436676,1.4278215223097184,0.6099219828595124
Struct,2,Discontinuous,SecondOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_NN_256,reference_file,Momentum_x,2.3872931985294086,23.920230846955146,512.9411764705861,0.014307132738092145,0.12453561350700774,1.4248366013071838,0.4029634439346058
Struct,2,Discontinuous,SecondOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_NN_64,reference_file,Momentum_y,4.7061011904761845,24.134831247909705,220.95238095238136,0.05664136834799733,0.2524389240827908,1.2275132275132299,nan
Struct,2,Discontinuous,SecondOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_NN_128,reference_file,Momentum_y,2.2348671259842527,15.813916987022578,257.0078740157493,0.026860374847510266,0.16515220980436676,1.4278215223097184,0.6099219828595124
Struct,2,Discontinuous,SecondOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_NN_256,reference_file,Momentum_y,1.1936465992647043,11.960115423477573,256.47058823529306,0.014307132738092145,0.12453561350700774,1.4248366013071838,0.4029634439346058
Struct,2,Discontinuous,SecondOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_NN_64,reference_file,Energy,37173.32859002973,190640.18730814513,1745295.1238095276,0.06121041544959431,0.19798246670369601,0.8161894712524491,nan
Struct,2,Discontinuous,SecondOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_NN_128,reference_file,Energy,17653.137207800206,124913.57679339683,2030096.2015748136,0.028979699210173387,0.12941721759787184,0.9493770553476791,0.6099219828595124
Struct,2,Discontinuous,SecondOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_NN_256,reference_file,Energy,9428.572709960925,94472.53312600954,2025852.1999999918,0.015387502764370812,0.09743307584119526,0.9473923426454586,0.40296344393460604
Struct,2,Discontinuous,SecondOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_SecondOrder_NN_64,reference_file,ALL_FIELDS,9296.873488653264,95320.09747345168,1745295.1238095276,0.061208450978267666,0.197982469756853,0.8161894712524491,nan
Struct,2,Discontinuous,SecondOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_SecondOrder_NN_128,reference_file,ALL_FIELDS,4414.966039462355,62456.790899278334,2030096.2015748136,0.028978788687349696,0.1294172195989842,0.9493770553476791,0.6099219828595125
Struct,2,Discontinuous,SecondOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_SecondOrder_NN_256,reference_file,ALL_FIELDS,2358.041396556178,47236.26845571388,2025852.1999999918,0.015387039227252017,0.0974330773554123,0.9473923426454586,0.4029634439346058
Struct,2,Discontinuous,ThirdOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_Barycentric_64,reference_file,Density,0.04849079388699899,0.21090732295249057,1.9809523809523957,0.0291811077458198,0.11029954413275539,0.5502645502645545,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_Barycentric_128,reference_file,Density,0.02411539325031758,0.14612522073247705,2.146072292144578,0.014491879511927937,0.07630273743033972,0.5961311922623829,0.5294039840333674
Struct,2,Discontinuous,ThirdOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_Barycentric_256,reference_file,Density,0.012100565287389406,0.10427128208142972,2.1468173779315345,0.007251911657909316,0.054286633637676884,0.5963381605365374,0.4868633319423455
Struct,2,Discontinuous,ThirdOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_Barycentric_64,reference_file,Momentum_x,9.698158777399794,42.181464590498116,396.19047619047916,0.058362215491639564,0.22059908826551078,1.100529100529109,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_Barycentric_128,reference_file,Momentum_x,4.823078650063509,29.22504414649541,429.21445842891563,0.028983759023855832,0.15260547486067944,1.1922623845247657,0.5294039840333675
Struct,2,Discontinuous,ThirdOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_Barycentric_256,reference_file,Momentum_x,2.420113057477875,20.854256416285942,429.36347558630683,0.014503823315818594,0.10857326727535375,1.1926763210730746,0.4868633319423455
Struct,2,Discontinuous,ThirdOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_Barycentric_64,reference_file,Momentum_y,4.849079388699897,21.090732295249058,198.09523809523958,0.058362215491639564,0.22059908826551078,1.100529100529109,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_Barycentric_128,reference_file,Momentum_y,2.4115393250317547,14.612522073247705,214.60722921445782,0.028983759023855832,0.15260547486067944,1.1922623845247657,0.5294039840333675
